Topic,Timestamp,Words,Frequency,Name
67,2008-11-01,"pretty, plaque, alzheimers, sure, neuroscientists",1,67_alzheimers_amyloid_disease_dementia
67,2009-05-01,"splash, pruning, degenerative, neuroscientists, alzheimers",1,67_alzheimers_amyloid_disease_dementia
67,2009-07-01,"alzheimers, presynaptic, nicotera, pierluigi, presinilins",2,67_alzheimers_amyloid_disease_dementia
67,2009-10-01,"alzheimers, disease, preclinically, neurodegenerative, dementia",2,67_alzheimers_amyloid_disease_dementia
67,2010-11-01,"amyloid, sap, deposits, alzheimers, antisap",1,67_alzheimers_amyloid_disease_dementia
67,2011-01-01,"ephb2, alzheimers, amyloid, nmdatype, disease",4,67_alzheimers_amyloid_disease_dementia
67,2011-03-01,"alzheimersassociated, stains, trash, dying, cope",1,67_alzheimers_amyloid_disease_dementia
67,2011-05-01,"bloodbrain, cross, alzheimers, barrier, engineered",1,67_alzheimers_amyloid_disease_dementia
67,2011-07-01,"alzheimers, disease, biomarkers, drugs, amyloid",9,67_alzheimers_amyloid_disease_dementia
67,2011-08-01,"gatz, psychologist, margaret, taught, dementia",1,67_alzheimers_amyloid_disease_dementia
67,2011-11-01,"hoping, searching, biomarkers, clinic, neurodegenerative",1,67_alzheimers_amyloid_disease_dementia
67,2012-01-01,"fleshing, alzheimers, dish, reprogrammed, delay",2,67_alzheimers_amyloid_disease_dementia
67,2012-05-01,"healthagency, windfall, alzheimers, includes, sets",1,67_alzheimers_amyloid_disease_dementia
67,2012-07-01,"defends, alzheimers, cognitive, decline, variant",1,67_alzheimers_amyloid_disease_dementia
67,2012-08-01,"alzheimers, app, elderly, amyloid, mutation",2,67_alzheimers_amyloid_disease_dementia
67,2012-09-01,"preemptive, tack, setbacks, pinned, alzheimers",1,67_alzheimers_amyloid_disease_dementia
67,2012-12-01,"undermine, criteria, subtle, alzheimers, pick",1,67_alzheimers_amyloid_disease_dementia
67,2013-05-01,"bexarotene, cast, alzheimers, replicate, doubt",1,67_alzheimers_amyloid_disease_dementia
67,2013-08-01,"alzheimers, sv2a, apoe4, fyn, rnf219",1,67_alzheimers_amyloid_disease_dementia
67,2013-10-01,"alzheimers, insidious, brains, progresses, decline",1,67_alzheimers_amyloid_disease_dementia
67,2013-11-01,"alzheimers, someren, kosik, singlegene, eus",2,67_alzheimers_amyloid_disease_dementia
67,2014-01-01,"alzheimers, d3, phospholipase, pld3v232m, pld3",1,67_alzheimers_amyloid_disease_dementia
67,2014-03-01,"starts, biomarkers, alzheimers, cognitive, decline",1,67_alzheimers_amyloid_disease_dementia
67,2014-06-01,"alzheimers, hakim, antoine, preventable, covert",2,67_alzheimers_amyloid_disease_dementia
67,2014-11-01,"alzheimers, sneaks, doublesided, windfall, bloodbrain",2,67_alzheimers_amyloid_disease_dementia
67,2015-07-01,"glimmers, buildup, string, alzheimers, drugs",1,67_alzheimers_amyloid_disease_dementia
67,2015-09-01,"growthhormone, cadavers, autopsies, contaminated, seeded",1,67_alzheimers_amyloid_disease_dementia
67,2016-01-01,"cadavers, autopsies, grafts, transmissible, plaques",1,67_alzheimers_amyloid_disease_dementia
67,2016-03-01,"alzheimers, redhot, transmissible, glands, retrieval",3,67_alzheimers_amyloid_disease_dementia
67,2016-08-01,"alleviate, alzheimers, appears, holds, up",1,67_alzheimers_amyloid_disease_dementia
67,2016-09-01,"aducanumab, alzheimers, amyloid, ad, plaques",2,67_alzheimers_amyloid_disease_dementia
67,2016-11-01,"alzheimers, dementia, disease, ageing, tide",4,67_alzheimers_amyloid_disease_dementia
67,2016-12-01,"gamma, alzheimers, hz, amyloid, plaque",3,67_alzheimers_amyloid_disease_dementia
67,2017-07-01,"alzheimers, mcdade, bateman, randall, frustrating",1,67_alzheimers_amyloid_disease_dementia
67,2017-08-01,"alzheimers, tangles, brains, chimp, telltale",2,67_alzheimers_amyloid_disease_dementia
67,2017-09-01,"bloods, alzheimers, neuroscience, benefit, brains",1,67_alzheimers_amyloid_disease_dementia
67,2017-11-01,"rejuvenates, infusions, young, dementia, donors",1,67_alzheimers_amyloid_disease_dementia
67,2018-01-01,"dementia, cheapandeasy, alzheimers, typhoid, 511",2,67_alzheimers_amyloid_disease_dementia
67,2018-02-01,"amyloid, biomarkers, alzheimers, plasma, immunoprecipitation",1,67_alzheimers_amyloid_disease_dementia
67,2018-03-01,"zeroes, colombia, earlyonset, alzheimers, pioneering",1,67_alzheimers_amyloid_disease_dementia
67,2018-04-01,"provoking, friendly, alzheimers, rogue, dementia",1,67_alzheimers_amyloid_disease_dementia
67,2018-07-01,"alzheimers, dementia, disease, amyloid, condition",8,67_alzheimers_amyloid_disease_dementia
67,2018-11-01,"alzheimers, gencdnas, brainspecific, disease, recombination",4,67_alzheimers_amyloid_disease_dementia
67,2018-12-01,"bloodspatter, transmissible, alzheimers, transferred, alltime",3,67_alzheimers_amyloid_disease_dementia
67,2019-01-01,"alzheimers, stroke, prevents, genetically, engineered",1,67_alzheimers_amyloid_disease_dementia
67,2019-02-01,"bathe, lowerrisk, vanish, alzheimers, banks",1,67_alzheimers_amyloid_disease_dementia
67,2019-03-01,"alzheimers, proteinslaying, proteindisposal, disappointment, hijacking",2,67_alzheimers_amyloid_disease_dementia
67,2019-09-01,"fortunate, seniors, ward, dementia, habits",1,67_alzheimers_amyloid_disease_dementia
67,2019-10-01,"biogen, revisiting, aducanumab, clinicaltrial, alzheimers",1,67_alzheimers_amyloid_disease_dementia
67,2020-05-01,"bloodbrain, alzheimers, higherthanaverage, barrier, variant",1,67_alzheimers_amyloid_disease_dementia
67,2020-06-01,"shortlisted, brainimaging, spinoff, oxford, mri",1,67_alzheimers_amyloid_disease_dementia
67,2020-11-01,"fringe, seriously, seeding, dementia, alzheimers",1,67_alzheimers_amyloid_disease_dementia
67,2020-12-01,"delirium, bouts, wards, bring, temporary",1,67_alzheimers_amyloid_disease_dementia
67,2021-06-01,"confounds, alzheimers, approval, landmark, biogens",2,67_alzheimers_amyloid_disease_dementia
67,2021-07-01,"aducanumabs, fasttracking, worried, hopeful, alzheimers",1,67_alzheimers_amyloid_disease_dementia
67,2021-11-01,"antiamyloid, biogens, hopefuls, alzheimers, lilly",1,67_alzheimers_amyloid_disease_dementia
67,2022-02-01,"bloodbrain, alzheimers, barrier, isolating, unravelling",1,67_alzheimers_amyloid_disease_dementia
67,2022-03-01,"alzheimers, fsh, disease, vasculature, brain",6,67_alzheimers_amyloid_disease_dementia
67,2022-05-01,"vets, debacle, aducanumab, alzheimers, lawmakers",1,67_alzheimers_amyloid_disease_dementia
67,2022-06-01,"fiasco, securing, alzheimers, reforms, approval",1,67_alzheimers_amyloid_disease_dementia
67,2022-07-01,"alzheimers, leakage, phds, reliability, gained",1,67_alzheimers_amyloid_disease_dementia
67,2022-10-01,"lecanemab, cautiously, announcement, optimistic, alzheimers",1,67_alzheimers_amyloid_disease_dementia
67,2022-11-01,"alzheimers, ravages, nerve, allimportant, sheaths",3,67_alzheimers_amyloid_disease_dementia
67,2022-12-01,"alzheimers, medin, amyloid, mfge8, axonal",4,67_alzheimers_amyloid_disease_dementia
68,2005-09-01,"crumbly, rosetta, rough, comet, guts",1,68_comet_asteroid_comets_67pchuryumovger...
68,2005-10-01,"comet, iceball, dustball, impact, rendezvous",1,68_comet_asteroid_comets_67pchuryumovger...
68,2006-01-01,"tales, comet, delivered, grains, tell",1,68_comet_asteroid_comets_67pchuryumovger...
68,2006-02-01,"examine, stardust, comet, peplow, comets",1,68_comet_asteroid_comets_67pchuryumovger...
68,2006-03-01,"chasers, stardust, bounty, comet, mineral",1,68_comet_asteroid_comets_67pchuryumovger...
68,2006-12-01,"comet, confusion, solar, born, brings",1,68_comet_asteroid_comets_67pchuryumovger...
68,2007-01-01,"comet, elementary, pass, bright, secrets",1,68_comet_asteroid_comets_67pchuryumovger...
68,2007-03-01,"spun, faster, spinning, handle, sunlight",1,68_comet_asteroid_comets_67pchuryumovger...
68,2007-04-01,"stardust, overblown, genuine, comet, contamination",1,68_comet_asteroid_comets_67pchuryumovger...
68,2007-10-01,"comet, starspotters, speck, beware, brightness",1,68_comet_asteroid_comets_67pchuryumovger...
68,2007-11-01,"mundane, sun, comet, holmes, doomed",1,68_comet_asteroid_comets_67pchuryumovger...
68,2009-07-01,"realignment, fringe, belts, icy, primordial",1,68_comet_asteroid_comets_67pchuryumovger...
68,2009-10-01,"comet, 13000, extraterrestrial, archaeologists, questioned",2,68_comet_asteroid_comets_67pchuryumovger...
68,2010-03-01,"comet, aminoacid, crash, shock, creates",1,68_comet_asteroid_comets_67pchuryumovger...
68,2010-04-01,"organics, asteroid, asteroids, themis, comet",4,68_comet_asteroid_comets_67pchuryumovger...
68,2010-08-01,"carbonized, spell, comet, sediment, rule",1,68_comet_asteroid_comets_67pchuryumovger...
68,2010-10-01,"p2010, a2, asteroid, comet, tail",4,68_comet_asteroid_comets_67pchuryumovger...
68,2010-12-01,"marsden, typeitalic19372010emphasis, encyclopedia, comets, brian",1,68_comet_asteroid_comets_67pchuryumovger...
68,2011-02-01,"comet, stardustnext, recycled, spacecraft, measures",1,68_comet_asteroid_comets_67pchuryumovger...
68,2011-07-01,"vesta, nears, dawn, asteroids, detail",1,68_comet_asteroid_comets_67pchuryumovger...
68,2011-08-01,"secondlargest, vesta, keen, closeup, poses",1,68_comet_asteroid_comets_67pchuryumovger...
68,2011-10-01,"comets, comet, 103phartley, dh, kuiper",2,68_comet_asteroid_comets_67pchuryumovger...
68,2012-05-01,"venerable, solidify, vesta, asteroids, spacecraft",1,68_comet_asteroid_comets_67pchuryumovger...
68,2012-09-01,"pitted, vesta, vents, dawn, asteroid",1,68_comet_asteroid_comets_67pchuryumovger...
68,2012-10-01,"protokuiper, olivine, extrasolar, belt, 69micrometre",1,68_comet_asteroid_comets_67pchuryumovger...
68,2012-11-01,"vesta, weathering, regolith, comet, nanophase",3,68_comet_asteroid_comets_67pchuryumovger...
68,2013-02-01,"planetscale, diogenites, vesta, collisions, asteroid",2,68_comet_asteroid_comets_67pchuryumovger...
68,2013-10-01,"isons, comet, gear, encounter, journey",1,68_comet_asteroid_comets_67pchuryumovger...
68,2013-11-01,"ison, brush, comet, dirty, remnants",1,68_comet_asteroid_comets_67pchuryumovger...
68,2013-12-01,"vestas, olivine, southpole, vesta, excavated",1,68_comet_asteroid_comets_67pchuryumovger...
68,2014-01-01,"ceres, asteroid, comet, belt, vapour",5,68_comet_asteroid_comets_67pchuryumovger...
68,2014-02-01,"comet, ison, celebrity, shattered, piece",1,68_comet_asteroid_comets_67pchuryumovger...
68,2014-07-01,"crustmantle, vestas, comet, duckshaped, irregularity",2,68_comet_asteroid_comets_67pchuryumovger...
68,2014-08-01,"cometchasing, 10year, rendezvous, arrives, comet",1,68_comet_asteroid_comets_67pchuryumovger...
68,2014-09-01,"touchdown, rosetta, comet, lander, rubberduckshaped",2,68_comet_asteroid_comets_67pchuryumovger...
68,2014-10-01,"comet, comets, pictoris, hurling, buzzes",3,68_comet_asteroid_comets_67pchuryumovger...
68,2014-11-01,"comet, philae, rosetta, lander, mission",7,68_comet_asteroid_comets_67pchuryumovger...
68,2014-12-01,"eludes, landers, philae, recharge, intensifies",1,68_comet_asteroid_comets_67pchuryumovger...
68,2015-01-01,"comet, rosetta, 67p, pours, philae",2,68_comet_asteroid_comets_67pchuryumovger...
68,2015-02-01,"comet, 67pchuryumovgerasimenko, philae, rosetta, grains",3,68_comet_asteroid_comets_67pchuryumovger...
68,2015-03-01,"spots, ceres, dawn, bright, spacecraft",2,68_comet_asteroid_comets_67pchuryumovger...
68,2015-04-01,"gleams, comet, rosettas, ceres, comets",2,68_comet_asteroid_comets_67pchuryumovger...
68,2015-05-01,"wakes, philae, comet, lander, decide",1,68_comet_asteroid_comets_67pchuryumovger...
68,2015-06-01,"comet, philae, lander, rosetta, dust",5,68_comet_asteroid_comets_67pchuryumovger...
68,2015-07-01,"comet, pits, sinkhole, cometary, heterogeneities",4,68_comet_asteroid_comets_67pchuryumovger...
68,2015-08-01,"rubberduck, comet, pieces, got, one",1,68_comet_asteroid_comets_67pchuryumovger...
68,2015-09-01,"67pchuryumovgerasimenko, comet, ice, appearing, diurnal",1,68_comet_asteroid_comets_67pchuryumovger...
68,2015-10-01,"comet, 67pchuryumovgerasimenko, 67p, coma, o2",3,68_comet_asteroid_comets_67pchuryumovger...
68,2015-11-01,"bonanza, comet, rosetta, descent, closeup",1,68_comet_asteroid_comets_67pchuryumovger...
68,2015-12-01,"ceres, bright, ammoniated, phyllosilicates, sublimation",3,68_comet_asteroid_comets_67pchuryumovger...
68,2016-01-01,"67pchuryumovgerasimenko, comet, waterice, coated, micrometresized",1,68_comet_asteroid_comets_67pchuryumovger...
68,2016-02-01,"67pchuryumovgerasimenko, comet, homogeneous, gravity, nucleus",1,68_comet_asteroid_comets_67pchuryumovger...
68,2016-06-01,"bilobate, 67pchuryumovgerasimenko, comet, againa, chaotically",1,68_comet_asteroid_comets_67pchuryumovger...
68,2016-07-01,"philae, comet, quiet, lander, communications",1,68_comet_asteroid_comets_67pchuryumovger...
68,2016-08-01,"bright, ceres, carbonate, occator, alteration",1,68_comet_asteroid_comets_67pchuryumovger...
68,2016-09-01,"comet, 67pchuryumovgerasimenko, dust, particles, rosetta",6,68_comet_asteroid_comets_67pchuryumovger...
68,2016-10-01,"comet, 67pchuryumovgerasimenko, rosetta, cosima, 19kilometre",2,68_comet_asteroid_comets_67pchuryumovger...
68,2016-12-01,"ceres, asteroid, spacecraft, biggest, nasa",1,68_comet_asteroid_comets_67pchuryumovger...
68,2017-04-01,"asteroids, comets, rogue, interstellar, estimates",1,68_comet_asteroid_comets_67pchuryumovger...
68,2017-05-01,"aimed, theres, left, dust, head",1,68_comet_asteroid_comets_67pchuryumovger...
68,2017-06-01,"comets, xenon, onefifth, delivered, came",1,68_comet_asteroid_comets_67pchuryumovger...
68,2017-09-01,"mainbelt, comet, asteroid, binary, 288p",2,68_comet_asteroid_comets_67pchuryumovger...
68,2017-11-01,"dimple, bump, 67p, comet, comets",1,68_comet_asteroid_comets_67pchuryumovger...
68,2018-01-01,"comet, 41ptuttlegiacobinikresk, rotation, reorient, spindown",2,68_comet_asteroid_comets_67pchuryumovger...
68,2018-03-01,"rubberduck, hatched, bulges, comet, comets",1,68_comet_asteroid_comets_67pchuryumovger...
68,2018-06-01,"oumuamuas, visitor, quirks, mistaken, comet",1,68_comet_asteroid_comets_67pchuryumovger...
68,2018-07-01,"nongravitational, oumuamua, comet, cometary, comets",1,68_comet_asteroid_comets_67pchuryumovger...
68,2019-10-01,"2iborisov, comet, interstellar, shorttailed, secondever",2,68_comet_asteroid_comets_67pchuryumovger...
68,2020-02-01,"comet, dust, grains, coma, colour",1,68_comet_asteroid_comets_67pchuryumovger...
68,2020-10-01,"comet, philae, cometary, boulders, 67pchuryumovgerasimenko",4,68_comet_asteroid_comets_67pchuryumovger...
68,2020-11-01,"comet, misadventure, epicenter, philaes, cometary",1,68_comet_asteroid_comets_67pchuryumovger...
68,2021-05-01,"comet, nickel, comets, iron, coma",3,68_comet_asteroid_comets_67pchuryumovger...
68,2021-09-01,"shoemaker, 19292021, carolyn, codiscoverer, collide",1,68_comet_asteroid_comets_67pchuryumovger...
68,2022-03-01,"comet, farthest, gargantuan, 140, kind",1,68_comet_asteroid_comets_67pchuryumovger...
68,2022-05-01,"livingstone, dr, explorer, comet, snippets",1,68_comet_asteroid_comets_67pchuryumovger...
68,2022-06-01,"comet, parked, interceptor, ambush, waiting",1,68_comet_asteroid_comets_67pchuryumovger...
69,2005-09-01,"physicist, rotblat, 19082005, wacky, painstaking",3,69_physicist_physics_einstein_crease
69,2005-10-01,"hermann, santa, fe, bondi, 19192005",3,69_physicist_physics_einstein_crease
69,2005-11-01,"polymaths, undeterred, strove, narrower, satisfy",1,69_physicist_physics_einstein_crease
69,2006-02-01,"argonne, weerts, hendrik, administrative, illinois",1,69_physicist_physics_einstein_crease
69,2006-03-01,"dalitz, 19252006, creator, plot, physicist",1,69_physicist_physics_einstein_crease
69,2006-04-01,"fisk, footsteps, zachary, irvine, baer",2,69_physicist_physics_einstein_crease
69,2007-01-01,"solver, bethe, hans, supreme, physicist",1,69_physicist_physics_einstein_crease
69,2007-02-01,"weizmann, zajfman, rehovot, institute, israeli",2,69_physicist_physics_einstein_crease
69,2007-03-01,"urry, meg, yale, unobtrusively, department",2,69_physicist_physics_einstein_crease
69,2007-06-01,"chauncey, starr, 19122007, physicist, leader",1,69_physicist_physics_einstein_crease
69,2007-07-01,"19422007, pierregilles, dahlen, gennes, 19322007",2,69_physicist_physics_einstein_crease
69,2007-11-01,"19192007, panofsky, wolfgang, passionate, advocate",1,69_physicist_physics_einstein_crease
69,2008-02-01,"wyoming, laramie, pereira, felipe, professor",1,69_physicist_physics_einstein_crease
69,2008-05-01,"19112008, lorenz, 19172008, wheeler, teacher",2,69_physicist_physics_einstein_crease
69,2008-06-01,"turok, physicist, lamb, albert, neil",3,69_physicist_physics_einstein_crease
69,2008-09-01,"philosophies, gloss, conundrums, highenergy, cool",1,69_physicist_physics_einstein_crease
69,2008-10-01,"pippard, 19202008, dewey, japaneseborn, physics",3,69_physicist_physics_einstein_crease
69,2009-02-01,"austria, henzinger, klosterneuburg, austrian, institute",1,69_physicist_physics_einstein_crease
69,2009-05-01,"physicist, dean, harvard, school, reticence",2,69_physicist_physics_einstein_crease
69,2009-06-01,"reginald, golledge, geographer, lecturer, 1984",1,69_physicist_physics_einstein_crease
69,2009-09-01,"perimeter, physics, intended, ambitions, canadas",1,69_physicist_physics_einstein_crease
69,2009-12-01,"ginzburg, vitaly, 19162009, nobelprizewinning, soviet",1,69_physicist_physics_einstein_crease
69,2010-01-01,"profanity, ettore, peppered, reminds, nobelprizewinning",1,69_physicist_physics_einstein_crease
69,2010-05-01,"jaramillo, rafael, rosalind, fundamentals, franklin",1,69_physicist_physics_einstein_crease
69,2010-06-01,"everett, crease, hugh, fascinated, biography",1,69_physicist_physics_einstein_crease
69,2010-09-01,"cabibbo, 19352010, nicola, pioneer, weak",1,69_physicist_physics_einstein_crease
69,2010-10-01,"penzias, pyotr, kapitsa, politzer, arno",2,69_physicist_physics_einstein_crease
69,2010-12-01,"physicist, biography, muses, teller, envy",2,69_physicist_physics_einstein_crease
69,2011-01-01,"feynmans, diagrams, simplifying, famous, calculate",1,69_physicist_physics_einstein_crease
69,2011-03-01,"clerk, 1861, maxwell, james, physics",5,69_physicist_physics_einstein_crease
69,2011-04-01,"meer, 19252011, invention, simon, engineer",1,69_physicist_physics_einstein_crease
69,2011-06-01,"19242011, willard, boyle, invent, physicist",1,69_physicist_physics_einstein_crease
69,2011-09-01,"ottaviani, comic, graphicnovel, leland, zany",1,69_physicist_physics_einstein_crease
69,2011-10-01,"metrication, balances, philosophy, chronicle, applauds",1,69_physicist_physics_einstein_crease
69,2011-12-01,"pontecorvo, defection, bruno, coldwar, lingers",1,69_physicist_physics_einstein_crease
69,2012-01-01,"pugwash, arms, kickstarted, rees, biography",1,69_physicist_physics_einstein_crease
69,2012-04-01,"frayn, nonfiction, dramatist, wellsprings, skios",1,69_physicist_physics_einstein_crease
69,2012-06-01,"bethe, shining, veteran, manhattan, hans",1,69_physicist_physics_einstein_crease
69,2012-09-01,"gleaming, depiction, feynman, marvels, cressey",1,69_physicist_physics_einstein_crease
69,2012-10-01,"knapp, biophysics, canopy, sandra, tales",1,69_physicist_physics_einstein_crease
69,2012-11-01,"agus, gellmann, lites, murray, spur",1,69_physicist_physics_einstein_crease
69,2013-02-01,"nonconformist, dyson, rebel, freeman, crease",1,69_physicist_physics_einstein_crease
69,2013-05-01,"mccray, wizard, nikola, serbian, tesla",1,69_physicist_physics_einstein_crease
69,2013-07-01,"440441, leonhardt, received, ulf, photoelectric",1,69_physicist_physics_einstein_crease
69,2013-09-01,"crease, hawking, own, cosmological, weighs",1,69_physicist_physics_einstein_crease
69,2013-10-01,"nazis, reich, dimensions, crease, taps",3,69_physicist_physics_einstein_crease
69,2013-11-01,"overhearing, internment, 1945, eminent, script",1,69_physicist_physics_einstein_crease
69,2013-12-01,"feynman, phillips, 50th, lectures, rob",1,69_physicist_physics_einstein_crease
69,2014-01-01,"farmelo, graham, einsteins, curve, biography",1,69_physicist_physics_einstein_crease
69,2014-04-01,"zwicker, physicistturnededucator, sights, office, turns",1,69_physicist_physics_einstein_crease
69,2014-05-01,"vishwanath, ashvin, concrete, physicist, collaborations",1,69_physicist_physics_einstein_crease
69,2014-11-01,"biopics, crease, brace, hawking, turing",1,69_physicist_physics_einstein_crease
69,2014-12-01,"exempt, ellis, speculative, verification, joe",1,69_physicist_physics_einstein_crease
69,2015-04-01,"wthrich, kurt, swiss, shanghaitech, zrich",2,69_physicist_physics_einstein_crease
69,2015-05-01,"bergson, dillon, parlour, henri, farmelo",2,69_physicist_physics_einstein_crease
69,2015-07-01,"wilczeks, physics, butterworth, impulse, rad",2,69_physicist_physics_einstein_crease
69,2015-08-01,"gibson, val, gaillard, autobiography, berkeley",1,69_physicist_physics_einstein_crease
69,2015-10-01,"blind, perlmutter, maccoun, saul, robert",2,69_physicist_physics_einstein_crease
69,2015-11-01,"einstein, renn, janssen, lone, genius",2,69_physicist_physics_einstein_crease
69,2016-05-01,"carrolls, crease, morality, sean, assesses",1,69_physicist_physics_einstein_crease
69,2016-06-01,"longairs, cavendish, farmelo, crucible, malcolm",1,69_physicist_physics_einstein_crease
69,2016-08-01,"papadopoulos, oregon, 1967, 338341, biographical",1,69_physicist_physics_einstein_crease
69,2016-10-01,"greenspan, theoreticalphysics, theoristexperimentalist, thorndike, physics",3,69_physicist_physics_einstein_crease
69,2016-11-01,"definition, box, 27, question, physicist",1,69_physicist_physics_einstein_crease
69,2017-02-01,"supremely, scrutinizes, inventive, advising, garwin",1,69_physicist_physics_einstein_crease
69,2017-04-01,"biblical, crease, revelations, wonders, physics",1,69_physicist_physics_einstein_crease
69,2017-09-01,"thrilling, ascent, crease, steep, pursuit",1,69_physicist_physics_einstein_crease
69,2017-10-01,"longheralded, doer, longair, dreamer, blandford",2,69_physicist_physics_einstein_crease
69,2017-12-01,"westfall, candid, dextrous, enrico, manhattan",1,69_physicist_physics_einstein_crease
69,2018-03-01,"worldrenowned, dysons, 19422018, originality, transdisciplinary",3,69_physicist_physics_einstein_crease
69,2018-05-01,"quotes, oeuvre, halpern, feynman, sifts",2,69_physicist_physics_einstein_crease
69,2018-08-01,"physicist, weinbergs, rationalist, 19312018, burton",2,69_physicist_physics_einstein_crease
69,2018-11-01,"lederman, 19222018, goudsmit, nominated, castelvecchi",2,69_physicist_physics_einstein_crease
69,2019-03-01,"husbands, epochal, mari, mileva, wife",1,69_physicist_physics_einstein_crease
69,2019-04-01,"beguiles, coles, riposte, astray, butterworth",2,69_physicist_physics_einstein_crease
69,2019-05-01,"gellmann, architects, murray, father, dies",1,69_physicist_physics_einstein_crease
69,2019-06-01,"codifying, 19292019, gellmann, murray, won",1,69_physicist_physics_einstein_crease
69,2019-08-01,"spilt, scientistspy, betrayal, fuchs, gem",1,69_physicist_physics_einstein_crease
69,2019-10-01,"lessing, canopus, illingworth, scienceinfused, poem",2,69_physicist_physics_einstein_crease
69,2020-01-01,"interview, 1870, 1920, einstein, england",1,69_physicist_physics_einstein_crease
69,2020-03-01,"gordins, dyson, 19232020, springboard, prose",2,69_physicist_physics_einstein_crease
69,2020-04-01,"hossenfelder, sabine, messy, rocked, doing",1,69_physicist_physics_einstein_crease
69,2020-05-01,"19232020, anderson, condensedmatter, winner, transformed",1,69_physicist_physics_einstein_crease
69,2021-01-01,"vladimira, foteva, imagine, didnt, taught",1,69_physicist_physics_einstein_crease
69,2021-06-01,"1921, pages, smorgasbord, archive, lectures",2,69_physicist_physics_einstein_crease
69,2021-07-01,"19332021, prizewinner, ernst, revolutionized, richard",1,69_physicist_physics_einstein_crease
69,2021-08-01,"weinberg, 19332021, electroweak, steven, won",1,69_physicist_physics_einstein_crease
69,2021-11-01,"goldbergian, tidy, neat, keeping, things",1,69_physicist_physics_einstein_crease
69,2022-04-01,"telegraph, einsteins, snippets, pioneer, ideas",1,69_physicist_physics_einstein_crease
69,2022-06-01,"19262022, mottelson, prizewinner, revolutionized, physicist",1,69_physicist_physics_einstein_crease
70,2005-09-01,"advancement, postdoc, ponders, playing, schemes",1,70_postdoc_postdocs_postdoctoral_pay
70,2005-10-01,"postdoc, exception, playing, pay, rule",1,70_postdoc_postdocs_postdoctoral_pay
70,2006-03-01,"tax, doublechecking, refund, postdocs, cracking",1,70_postdoc_postdocs_postdoctoral_pay
70,2006-04-01,"menu, postdoc, picking, postdocs, postdoctoral",1,70_postdoc_postdocs_postdoctoral_pay
70,2006-05-01,"postdocs, postdoc, grades, unite, britains",2,70_postdoc_postdocs_postdoctoral_pay
70,2006-08-01,"awaits, backlash, postdoc, petition, ruling",1,70_postdoc_postdocs_postdoctoral_pay
70,2007-02-01,"offices, postdoc, postdocs, sloan, ponders",2,70_postdoc_postdocs_postdoctoral_pay
70,2007-03-01,"beginners, enjoying, luck, postdoc, actually",1,70_postdoc_postdocs_postdoctoral_pay
70,2007-04-01,"redefined, postdoc, ferry, postdocs, independence",1,70_postdoc_postdocs_postdoctoral_pay
70,2007-05-01,"circus, performers, postdocs, balancing, ultimate",1,70_postdoc_postdocs_postdoctoral_pay
70,2007-09-01,"flightorfight, confronts, speaking, postdoc, surviving",1,70_postdoc_postdocs_postdoctoral_pay
70,2007-10-01,"glut, postdoc, prospects, country, similar",1,70_postdoc_postdocs_postdoctoral_pay
70,2008-01-01,"postdoc, johannesburg, pondered, agreeing, postdoctoral",3,70_postdoc_postdocs_postdoctoral_pay
70,2008-02-01,"postdoc, medley, kicking, habit, overseas",2,70_postdoc_postdocs_postdoctoral_pay
70,2008-04-01,"gauging, hungry, postdoc, publication, reward",1,70_postdoc_postdocs_postdoctoral_pay
70,2008-05-01,"interview, postdoc, asking, consider, questions",1,70_postdoc_postdocs_postdoctoral_pay
70,2008-06-01,"competencies, postdoc, making, core, postdocs",1,70_postdoc_postdocs_postdoctoral_pay
70,2008-09-01,"loathe, uprooting, replanting, postdocs, smaglik",2,70_postdoc_postdocs_postdoctoral_pay
70,2008-11-01,"calm, postdocturnedlecturer, storm, enjoys, postdoc",1,70_postdoc_postdocs_postdoctoral_pay
70,2008-12-01,"spat, draws, sparks, fire, bid",1,70_postdoc_postdocs_postdoctoral_pay
70,2009-01-01,"keepers, postdoc, journal, parting, milestones",2,70_postdoc_postdocs_postdoctoral_pay
70,2009-02-01,"salaries, postdoc, teams, vary, balance",1,70_postdoc_postdocs_postdoctoral_pay
70,2009-03-01,"hopefully, postdoc, im, limbo, go",1,70_postdoc_postdocs_postdoctoral_pay
70,2009-05-01,"postdoc, youd, teachinghospital, schmooze, mingle",2,70_postdoc_postdocs_postdoctoral_pay
70,2009-08-01,"postdocs, unionized, rutgers, handful, union",1,70_postdoc_postdocs_postdoctoral_pay
70,2009-09-01,"postdoc, postdocs, career, define, im",2,70_postdoc_postdocs_postdoctoral_pay
70,2009-11-01,"postdocs, pittance, postdoc, notice, nice",2,70_postdoc_postdocs_postdoctoral_pay
70,2010-01-01,"postdoc, postdocs, nonpostdoc, keeper, zen",4,70_postdoc_postdocs_postdoctoral_pay
70,2010-02-01,"koen, negotiating, deb, fruitful, salary",1,70_postdoc_postdocs_postdoctoral_pay
70,2010-03-01,"postdoc, postdocs, jeopardize, salary, tax",2,70_postdoc_postdocs_postdoctoral_pay
70,2010-08-01,"trainee, taxing, postdocs, clarifies, tax",1,70_postdoc_postdocs_postdoctoral_pay
70,2010-09-01,"postdocs, postdoc, rania, postdoctoral, sanford",4,70_postdoc_postdocs_postdoctoral_pay
