Title,Abstract,Published Date
The MAGIC Experiment and Its First Results,"With its diameter of 17m, the MAGIC telescope is the largest Cherenkov
detector for gamma ray astrophysics. It is sensitive to photons above an energy
of 30 GeV. MAGIC started operations in October 2003 and is currently taking
data. This report summarizes its main characteristics, its rst results and its
potential for physics.",2005-03-24T13:55:06Z
Fractal Approach to Large-Scale Galaxy Distribution,"We present a review of the history and the present state of the fractal
approach to the large-scale distribution of galaxies. Angular correlation
function was used as a general instrument for the structure analysis. It was
realized later that a normalization condition for the reduced correlation
function estimator results in distorted values for both R_{hom} and fractal
dimension D. Moreover, according to a theorem on projections of fractals,
galaxy angular catalogues can not be used for detecting a structure with the
fractal dimension D>2. For this 3-d maps are required, and indeed modern
extensive redshift-based 3-d maps have revealed the ``hidden'' fractal
dimension of about 2, and have confirmed superclustering at scales even up to
500 Mpc (e.g. the Sloan Great Wall). On scales, where the fractal analysis is
possible in completely embedded spheres, a power--law density field has been
found. The fractal dimension D =2.2 +- 0.2 was directly obtained from 3-d maps
and R_{hom} has expanded from 10 Mpc to scales approaching 100 Mpc. In
concordance with the 3-d map results, modern all sky galaxy counts in the
interval 10^m - 15^m give a 0.44m-law which corresponds to D=2.2 within a
radius of 100h^{-1}_{100} Mpc. We emphasize that the fractal mass--radius law
of galaxy clustering has become a key phenomenon in observational cosmology.",2005-05-10T12:00:51Z
The Effects of Clumping on Derived Abundances in H II Regions,"We have compared Monte Carlo photoionization models of H II regions with a
uniform density distribution with models with the same central stars and
chemical compositions but with 3-D hierarchical clumps. We compare the
abundances of He, N, O, Ne, and S obtained from emission line strengths and [O
III] and [N II] temperatures to those in our models. We consider stellar
temperatures in the range 37.5 -- 45kK and ionizing luminosities from 10^{48}
to 10^{51} photons/s.
  Clumped models have different ionic abundances than uniform. For hot stars,
He^0/He^+ is 2 -- 3%, much larger than with uniform models. This amount of He I
is independent of metallicity and so impacts the determination of the
primordial abundance of He. The total abundances of O, Ne, and S obtained by
the usual methods of analysis, using T([OIII) for high stages of ionization and
T([NII]) for low, are about as accurate for clumped models as for uniform and
within about 20% of the true values. If T([OIII]) is used for analyzing all
ions, the derived (O/H) is 40 to 60% too large for cool stars but is good for
hot stars. Uniform models have similar errors, so the clumping does not change
the accuracy of abundance analysis.
  The physical causes of the ionic abundance errors are present in real
nebulae. In clumped models, helium ionizing radiation from zones of high
ionization (low He^0 and low UV opacity) can penetrate nearby regions near the
edge of the ionized zone. This effect allows He^0 to absorb more stellar
photons than in uniform or radially symmetrical geometries. In turn, these
absorptions compete with O+, etc., for those energetic stellar photons.",2005-03-26T16:52:30Z
The peak luminosity - peak energy correlation in GRBs,"We derive the peak luminosity - peak energy (L_iso - E_peak) correlation
using 22 long Gamma-Ray Bursts (GRBs) with firm redshift measurements. We find
that its slope is similar to the correlation between the time integrated
isotropic emitted energy E_iso and E_peak (Amati et al. 2002). For the 15 GRBs
in our sample with estimated jet opening angle we compute the collimation
corrected peak luminosity L_gamma, and find that it correlates with E_peak.
This has, however, a scatter larger than the correlation between E_peak and
E_gamma (the time integrated emitted energy, corrected for collimation;
Ghirlanda et al. 2004), which we ascribe to the fact that the opening angle is
estimated through the global energetics. We have then selected a large sample
of 442 GRBs with pseudo--redshifts, derived through the lag-luminosity
relation, to test the existence of the L_iso-E_peak correlation. With this
sample we also explore the possibility of a correlation between time resolved
quantities, namely L_iso,p and the peak energy at the peak of emission
E_peak,p.",2005-02-23T18:56:24Z
"RASS-SDSS Galaxy Cluster Survey. IV. A ubiquitous dwarf galaxy
  population in clusters","We analyze the Luminosity Functions (LFs) of a subsample of 69 clusters from
the RASS-SDSS galaxy cluster catalog. When calculated within the cluster
physical sizes, given by r200 or r500, all the cluster LFs appear to have the
same shape, well fitted by a composite of two Schechter functions with a marked
upturn and a steepening at the faint-end. Previously reported
cluster-to-cluster variations of the LF faint-end slope are due to the use of a
metric cluster aperture for computing the LF of clusters of different masses.
  We determine the composite LF for early- and late-type galaxies, where the
typing is based on the galaxy u-r colors. The late-type LF is well fitted by a
single Schechter function with a steep slope (alpha=-2.0 in the r band, within
r200}). The early-type LF instead cannot be fitted by a single Schechter
function, and a composite of two Schechter functions is needed. The faint-end
upturn of the global cluster LF is due to the early-type cluster galaxies. The
shape of the bright-end tail of the early-type LF does not seem to depend upon
the local galaxy density or the distance from the cluster center. The late-type
LF shows a significant variation only very near the cluster center. On the
other hand, the faint-end tail of the early-type LF shows a significant and
continuous variation with the environment. We provide evidence that the process
responsible for creating the excess population of dwarf early type galaxies in
clusters is a threshold process that occurs when the density exceeds ~500 times
the critical density of the Universe. We interpret our results in the context
of the 'harassment' scenario, where faint early-type cluster galaxies are
predicted to be the descendants of tidally-stripped late-type galaxies.",2005-06-09T13:32:10Z
Flux Modulation from Non-Axisymmetric Stuctures in Accretion Discs,"Non-axisymmetric accretion discs can lead to flux variability. Here we
provide an analytic framework for modeling non-axisymmetric structures like
hotspots and spiral waves and their influence on observed timing measurements.
The presently unexplained Low-frequency Quasi-Periodic Oscillations (LFQPO),
observed in X-ray binaries and cataclysmic variables, could be the result of
such discs. Our framework serves as a guide to quantify the properties that
non-axisymmetric structures produced by nonlinear accretion disc models must
have in order to explain observed features such as LFQPOs. The results from our
microquasar appliations also provide analogous predictions for X-ray modulation
in active galactic nuclei. The formalism and physical interpration is of
practical use for generic non-axisymmetric accretion disc systems.",2005-06-06T18:44:54Z
"Dichroic Masers due to Radiation Anisotropy and the Influence of the
  Hanle Effect on the Circumstellar SiO Polarization","The theory of the generation and transfer of polarized radiation, mainly
developed for interpreting solar spectropolarimetric observations, allows to
reconsider, in a more rigorous and elegant way, a physical mechanism that has
been suggested some years ago to interpret the high degree of polarization
often observed in astronomical masers. This mechanism, for which the name of
'dichroic maser' is proposed, can operate when a low density molecular cloud is
illuminated by an anisotropic source of radiation (like for instance a nearby
star). Here we investigate completely unsaturated masers and show that
selective stimulated emission processes are capable of producing highly
polarized maser radiation in a non-magnetic environment. The polarization of
the maser radiation is linear and is directed tangentially to a ring
equidistant to the central star. We show that the Hanle effect due to the
presence of a magnetic field can produce a rotation (from the tangential
direction) of the polarization by more that 45 degrees for some selected
combinations of the strength, inclination and azimuth of the magnetic field
vector. However, these very same conditions produce a drastic inhibition of the
maser effect. The rotations of about 90 degrees observed in SiO masers in the
evolved stars TX Cam by Kemball & Diamond (1997) and IRC+10011 by Desmurs et al
(2000) may then be explainedby a local modification of the anisotropy of the
radiation field, being transformed from mainly radial to mainly tangential.",2005-02-21T11:05:58Z
Neutrino statistics and big bang nucleosynthesis,"Neutrinos may possibly violate the spin-statistics theorem, and hence obey
Bose statistics or mixed statistics despite having spin half. We find the
generalized equilibrium distribution function of neutrinos which depends on a
single fermi-bose parameter, \kappa, and interpolates continuously between the
bosonic and fermionic distributions when \kappa changes from -1 to +1. We
consider modification of the Big Bang Nucleosynthesis (BBN) in the presence of
bosonic or partly bosonic neutrinos. For pure bosonic neutrinos the abundances
change (in comparison with the usual Fermi-Dirac case) by -3.2% for 4He (which
is equivalent to a decrease of the effective number of neutrinos by \Delta
N_\nu = - 0.6), +2.6% for 2H and -7% for 7Li. These changes provide a better
fit to the BBN data. Future BBN studies will be able to constrain the
fermi-bose parameter to \kappa > 0.5, if no deviation from fermionic nature of
neutrinos is found. We also evaluate the sensitivity of future CMB and LSS
observations to the fermi-bose parameter.",2005-03-29T09:15:56Z
"The Spitzer c2d Survey of Large, Nearby, Interstellar Clouds. I.
  Chamaeleon II Observed with MIPS","We present maps of over 1.5 square degrees in Chamaeleon (Cha) II at 24, 70,
and 160 micron observed with the Spitzer Space Telescope Multiband Imaging
Photometer for Spitzer (MIPS) and a 1.2 square degree millimeter map from SIMBA
on the Swedish-ESO Submillimetre Telescope (SEST). The c2d Spitzer Legacy
Team's data reduction pipeline is described in detail. Over 1500 24 micron
sources and 41 70 micron sources were detected by MIPS with fluxes greater than
10-sigma. More than 40 potential YSOs are identified with a MIPS and 2MASS
color-color diagram and by their spectral indices, including two previously
unknown sources with 24 micron excesses. Our new SIMBA millimeter map of Cha II
shows that only a small fraction of the gas is in compact structures with high
column densities. The extended emission seen by MIPS is compared with previous
CO observations. Some selected interesting sources, including two detected at 1
mm, associated with Cha II are discussed in detail and their SEDs presented.
The classification of these sources using MIPS data is found to be consistent
with previous studies.",2005-03-30T17:42:12Z
"RXJ0142.0+2131: I. The galaxy content of an X-ray-luminous galaxy
  cluster at z=0.28","We present a photometric and spectroscopic study of stellar populations in
the X-ray-luminous cluster of galaxies RXJ0142.0+2131 at z=0.280. This paper
analyses the results of high signal-to-noise spectroscopy, as well as g'-, r'-,
and i'-band imaging, using the Gemini Multi-Object Spectrograph on Gemini
North. Of 43 spectroscopic targets, we find 30 cluster members over a range in
color. Central velocity dispersions and absorption-line strengths for lines in
the range 3700A < lambda_rest < 5800A are derived for cluster members, and are
compared with a low-redshift sample of cluster galaxies, and single stellar
population (SSP) models. We use a combination of these indicators to estimate
luminosity-weighted mean ages, metallicities ([M/H]), and alpha-element
abundance ratios ([alpha/Fe]).
  RXJ0142.0+2131 is a relatively poor cluster and lacks galaxies with high
central velocity dispersions. Although the red sequence and the Faber-Jackson
relation are consistent with pure passive evolution of the early-type
population with a formation redshift of z_form = 2, the strengths of the 4000A
break and scaling relations between metal line indices and velocity dispersion
reject this model with high significance. By inverting SSP models for the
Hbeta_G, Mgb, and <Fe> line indices, we calculate that, at a given velocity
dispersion and metallicity, galaxies in RXJ0142.0+2131 have luminosity-weighted
mean ages 0.14 +- 0.07 dex older than the low-redshift sample. We also find
that [alpha/Fe] in stellar populations in RXJ0142.0+2131 is 0.14 +- 0.03
greater than at low redshift. All scaling relations are consistent with these
estimated offsets. (abridged)",2005-04-04T15:10:59Z
"From young massive star cluster to old globular: the L_V-sigma_0
  relationship as a diagnostic tool","We present a new analysis of the properties of the young massive star
clusters, which demonstrates that these objects are plausible progenitors of
old globular clusters (GCs). The method is based on the tight relationship for
old GCs between their V-band luminosities and (central) velocity dispersions,
sigma_0. We improve the significance of the relationship and find that its
functional form, L_V/Lsun \propto sigma_0^(1.57 +- 0.10) (km/s), is fully
consistent with previous determinations for smaller Galactic and M31 GC
samples. The tightness of the relationship for a GC sample drawn from
environments as diverse as those found in the Local Group implies that its
origin must be sought in intrinsic properties of the GC formation process
itself. We evolve the luminosities of the young massive star clusters (YMCs) in
the local Universe to an age of 12 Gyr and find that most YMCs will evolve to
loci close to, or to slightly fainter luminosities than the improved GC
relationship. In the absence of significant external disturbances, this implies
that these objects may potentially survive to become old GC-type objects over a
Hubble time. The main advantage of our new method is its simplicity; the only
observables required here are the system's velocity dispersion and luminosity.
The most important factor affecting the robustness of our conclusions is the
adopted form of the initial mass function. We use N-body simulations to confirm
that dynamical evolution of the clusters does not significantly alter our
conclusions. [ABRIDGED]",2005-04-22T10:57:22Z
Observing Near Earth Asteroids with a Small Telescope,"Even from a light polluted city it is possible to observe Near Earth
Asteroids (NEAs) at opposition using a small telescope equipped with a CCD
camera. In this paper, we will overview first the major NEA programs,
continuing with planning the observations and the data reduction. Second, we
will present a NEA follow-up program carried out on the 60-cm telescope at York
University Observatory in Toronto, Canada. Part of this program, five NEAs have
been observed during ten nights. Their astrometric and photometric data were
reduced and sent to the Minor Planet Centre, following which an observatory
code was assigned and four batches have been included in the NEODyS database
and MPC Circulars. The results are applicable to any other small facility.",2005-04-11T02:56:29Z
The Lens Galaxy In PG1115+080 is an Ellipse,"We use the structure of the Einstein ring image of the quasar host galaxy in
the four-image quasar lens PG1115+080 to determine the angular structure of the
gravitational potential of the lens galaxy. We find that it is well described
as an ellipsoid and that the best fit non-ellipsoidal models are consistent
with the ellipsoidal model. We find upper limits on the standard parameters for
the m=3 and m=4 deviations from an ellipse of <0.035 and <0.064, respectively.
We also find that the position of the center of mass is consistent with the
center of light, with an upper limit of 0.005 arcsec on the offset between
them. Neither the ellipsoidal nor the non-ellipsoidal models can reproduce the
observed image flux ratios while simultaneously maintaining a reasonable fit to
the Einstein ring, so the anomalous flux ratio of the A_1 and A_2 quasar images
must be due to substructure in the gravitational potential such as compact
satellite galaxies or stellar microlenses rather than odd angular structure in
the lens galaxy.",2005-02-15T21:00:22Z
Interpreting microlensing signal in QSO 2237+0305: Stars or planets?,"The multiply imaged, gravitationally lensed quasar, QSO 2237+0305, has been
the subject of recent optical monitoring campaigns, with its light curves
displaying uncorrelated variability attributed to gravitational microlensing by
masses in the foreground galaxy. Based on these light curves, it has been
claimed that the dominant microlensing population must be a population of
free-floating Jupiter-like objects; such a conclusion is not new, with several
similar claims in the literature. Historically, however, it has been shown that
such conclusions are flawed, with an incorrect interpretation of the complex
caustic network that arises at significant optical depth. This paper examines
this more recent claim, illustrating that it too is flawed.",2005-05-18T11:32:34Z
"The Proper Motion of the Magellanic Clouds: The UCAC2-Hipparcos
  Inconsistency","Using the USNO CCD Astrograph all-sky Catalog (UCAC2), we measure the mean
proper motion of the two Magellanic Clouds. Appropriately selected LMC
populations show a proper motion (<\mu RA>, <\mu DEC>) ~ (+0.84,+4.32) that is
significantly higher, in <\mu DEC>, than currently accepted Hipparcos-like
values, <\mu RA>, <\mu DEC> ~ (+1.94,-0.14). A higher <\mu RA> value is also
found for the SMC. Interestingly, the mean UCAC2 LMC proper motion agrees very
well with the only work in the literature (Anguita et al. 2000) pointing to an
unbound Magellanic Clouds-Milky Way interaction. Nonetheless, the implications
of the UCAC2 proper motion are hard to reconcile with our present day
understanding of the Clouds-Galaxy interaction unless one assumes a more
massive Milky Way. Consequently, although no sources of systematic error have
been identified, it is perhaps most likely that the UCAC2 catalog has an as yet
unidentified systematic error resulting in an inconsistency between UCAC2 and
Hipparcos based results for the Magellanic Clouds.",2005-04-18T20:03:17Z
"Measuring the Galaxy-Galaxy-Mass Three-point Correlation Function with
  Weak Gravitational Lensing","We discuss the galaxy-galaxy-mass three-point correlation function and show
how to measure it with weak gravitational lensing. The method entails choosing
a large of pairs of foreground lens galaxies and constructing a mean shear map
with respect to their axis, by averaging the ellipticities of background source
galaxies. An average mass map can be reconstructed from this shear map and this
will represent the average mass distribution around pairs of galaxies. We show
how this mass map is related to the projected galaxy-galaxy-mass three-point
correlation function. Using a large N-body dark matter simulation populated
with galaxies using the Halo Occupation Distribution (HOD) bias prescription,
we compute these correlation functions, mass maps, and shear maps. The
resultant mass maps are distinctly bimodal, tracing the galaxy centers and
remaining anisotropic up to scales much larger than the galaxy separation. At
larger scales, the shear is approximately tangential about the center of the
pair but with small azimuthal variation in amplitude. We estimate the
signal-to-noise ratio of the reconstructed mass maps for a survey of similar
depth to the Sloan Digital Sky Survey (SDSS) and conclude that the
galaxy-galaxy-mass three-point function should be measurable with the current
SDSS weak lensing data. Measurements of this three-point function, along with
galaxy-galaxy lensing and galaxy auto-correlation functions, will provide new
constraints on galaxy bias models. The anisotropic shear profile around close
pairs of galaxies is a prediction of cold dark matter models and may be
difficult to reconcile with alternative theories of gravity without dark
matter.",2005-03-13T05:06:14Z
Quasi-Periodic Oscillations in Relativistic Tori,"Motivated by recent interesting work on p-mode oscillations in axisymmetric
hydrodynamic black-hole tori by Rezzolla, Zanotti, and collaborators, I explore
the robustness of these oscillations by means of two and three-dimensional
relativistic hydrodynamic and MHD simulations. The primary purpose of this
investigation is to determine how the amplitudes of these oscillations are
affected by the presence of known instabilities of black-hole tori, including
the Papaloizou-Pringle instability (PPI) and the magneto-rotational instability
(MRI). Both instabilities drive accretion at rates above those considered in
Rezzolla's work. The increased accretion can allow wave energy to leak out of
the torus into the hole. Furthermore, with the MRI, the presence of turbulence,
which is absent in the hydrodynamic simulations, can lead to turbulent damping
(or excitation) of modes. The current numerical results are preliminary, but
suggest that the PPI and MRI both significantly damp acoustic oscillations in
tori.",2005-03-14T21:55:45Z
Constraining Cosmological Parameters by the Cosmic Inversion Method,"We investigate the question of how tightly we can constrain the cosmological
parameters by using the ``cosmic inversion'' method in which we directly
reconstruct the power spectrum of primordial curvature perturbations, $P(k)$,
from the temperature and polarization spectra of the cosmic microwave
background (CMB). In a previous paper, we suggested that it may be possible to
constrain the cosmological parameters using the fact that the reconstructed
$P(k)$ does not depend on how many polarization data we incorporate in our
inversion procedure if and only if the correct values of the cosmological
parameters are used. The advantage of this approach is that we need no
assumption regarding the functional form of $P(k)$. In this paper, we estimate
typical errors in the determination of the cosmological parameters when our
method is applied to the PLANCK observation. We investigate constraints on $h$,
$\Omega_b$, $\Omega_m$, and $\Omega_\Lambda$ through Monte Carlo simulations.",2005-04-21T14:22:43Z
The fractal distribution of haloes,"We examine the proposal that a model of the large-scale matter distribution
consisting of randomly placed haloes with power-law profile, as opposed to a
fractal model, can account for the observed power-law galaxy-galaxy
correlations. We conclude that such model, which can actually be considered as
a degenerate multifractal model, is not realistic but suggests a new picture of
multifractal models, namely, as sets of fractal distributions of haloes. We
analyse, according to this picture, the properties of the matter distribution
produced in cosmological N-body simulations, with affirmative results; namely,
haloes of similar mass have a fractal distribution with a given dimension,
which grows as the mass diminishes.",2005-05-30T17:47:09Z
Radial velocity moments of dark matter haloes,"Using cosmological N-body simulations we study the radial velocity
distribution in dark matter haloes focusing on the lowest-order even moments,
dispersion and kurtosis. We determine the properties of ten massive haloes in
the simulation box approximating their density distribution by the NFW formula
characterized by the virial mass and concentration. We also calculate the
velocity anisotropy parameter of the haloes and find it mildly radial and
increasing with distance from the halo centre. The radial velocity dispersion
of the haloes shows a characteristic profile with a maximum, while the radial
kurtosis profile decreases with distance starting from a value close to
Gaussian near the centre. We therefore confirm that dark matter haloes possess
intrinsically non-Gaussian, flat-topped velocity distributions. We find that
the radial velocity moments of the simulated haloes are quite well reproduced
by the solutions of the Jeans equations obtained for the halo parameters with
the anisotropy measured in the simulations. We also study the radial velocity
moments for a composite cluster made of ten haloes out to ten virial radii. In
this region the velocity dispersion decreases systematically to reach the value
of the background, while kurtosis increases from below to above the Gaussian
value of 3 signifying a transition from a flat-topped to a strongly peaked
velocity distribution with respect to the Gaussian, which can be interpreted as
the dominance of ordered flow with a small dispersion. We illustrate the
transition by showing explicitly the velocity distribution of the composite
cluster in a few radial bins.",2005-03-17T14:43:15Z
"Extracting energy from black holes: ""long"" and ""short"" GRBs and their
  astrophysical settings","The introduction of the three interpretational paradigms for Gamma-Ray Bursts
(GRBs) and recent progress in understanding the X- and gamma ray luminosity in
the afterglow allow us to make assessments about the astrophysical settings of
GRBs. In particular, we evidence the distinct possibility that some GRBs occur
in a binary system. This subclass of GRBs manifests itself in a ""tryptich"": one
component formed by the collapse of a massive star to a black hole, which
originates the GRB; a second component by a supernova and a third one by a
young neutron star born in the supernova event. Similarly, the understanding of
the physics of quantum relativistic processes during the gravitational collapse
makes possible precise predictions about the structure of short GRBs.",2005-05-09T10:26:21Z
Optical Sources Near the Bright X-Ray Source in NGC 1073,"New HST observations show that the bright X-ray source in the face-on spiral
galaxy NGC 1073 is located near a ring of recent star formation with an age of
8-16 Myr. This strengthens the association of X-ray sources in spiral galaxies
emitting near or above the Eddington limit for a 20 solar mass black hole with
recent star formation events. Two candidate optical counterparts of the X-ray
source are found. The X-ray to optical flux ratios of both are consistent with
those of low-mass X-ray binaries and higher than most high-mass X-ray binaries,
suggesting that reprocessing of X-rays contributes to the optical light. The
optical magnitude and color of one candidate is consistent with that predicted
for an X-ray binary with an initial donor mass of 6-8 solar masses. However,
the same X-ray binary evolution model underestimates the X-ray luminosity. An
X-ray source list for the field is presented which includes detections of the
nucleus of NGC 1073, three quasars, and an M3e brown dwarf star with high
proper motion.",2005-05-02T16:12:14Z
"Pulsation and evolutionary masses of classical Cepheids. I. Milky Way
  variables","We investigate a selected sample of Galactic classical Cepheids with
available distance and reddening estimates in the framework of the theoretical
scenario provided by pulsation models, computed with metal abundance Z=0.02,
helium content in the range of Y=0.25 to 0.31, and various choices of the
stellar mass and luminosity. After transforming the bolometric light curve of
the fundamental models into BVRIJK magnitudes, we derived analytical relations
connecting the pulsation period with the stellar mass, the mean
(intensity-averaged) absolute magnitude, and the color of the pulsators. These
relations are used together with the Cepheid observed absolute magnitudes in
order to determine the ""pulsation"" mass -M_p- of each individual variable. The
comparison with the ""evolutionary"" masses -M_(e,can)- given by canonical (no
convective core overshooting, no mass-loss) models of central He-burning
stellar structures reveals that the M_p/M_(e,can) ratio is correlated with the
Cepheid period, ranging from about 0.8 at logP=0.5 to about 1 at logP=1.5. We
discuss the effects of different input physics and/or assumptions on the
evolutionary computations, as well as of uncertainties in the adopted Cepheid
metal content, distance, and reddening. Eventually, we find that the
pulsational results can be interpreted in terms of mass-loss during or before
the Cepheid phase, whose amount increases as the Cepheid original mass
decreases. It vanishes around 13M_(sun) and increases up to about 20% at
4M_(sun).",2005-05-08T10:11:58Z
Rotation of the cluster of galaxies A2107,"We present indications of rotation in the galaxy cluster A2107 by a method
that searches for the maximum gradient in the velocity field in a flat
disk-like model of a cluster. Galaxies from cumulative sub-samples containing
more and more distant members from the cluster centre, are projected onto an
axis passing through the centre and we apply a linear regression model on the
projected distances $x$ and the line-of-sight velocities $V$. The axis with the
maximum linear correlation coefficient $r_{max} = \max [ r(V,x) ]$ defines the
direction of the maximum velocity gradient, and consequently it presents the
major axis of the apparently elliptical cluster. Because the effects of
rotation are subtle, we put strong emphasis on the estimation of the
uncertainties of the results by implementing different bootstrap techniques. We
have found the rotational effects are more strongly expressed from distances
$0.26 \div 0.54$ Mpc from the cluster centre. The total virial mass of the
cluster is $(3.2\pm0.6)\times10^{14} {\cal M}_{\sun}$, while the virial mass,
corrected for the rotation, is $(2.8\pm0.5) \times 10^{14}{\cal M}_{\sun}$.",2005-05-05T08:57:05Z
Cosmological Structures behind the Milky Way,"This paper provides an update to the review on extragalactic large-scale
structures uncovered in the Zone of Avoidance (ZOA) by Kraan-Korteweg & Lahav
2000, in particular in the Great Attractor region. Emphasis is given to the
penetration of the ZOA with the in 2003 released NIR 2MASX Catalog. The
distribution is little affected by the foreground dust. Galaxies can be
identified to extinction levels of over A(B) < 10m except in the wider Galactic
Bulge region (see Fig. 9) where star density is a strong delimiting factor. The
shape of the NIR-ZOA is quite asymmetric due to Galactic features such as
spiral arms and the Bulge, something that should not be ignored when using NIR
samples for studies such as dipole determinations.
  Results are presented from the deep blind HI ZOA survey performed with the
Multibeam Receiver at the Parkes telescope (v < 12700km/s). The distribution of
the roughly one thousand discovered spiral galaxies in the optically and NIR
impenetratable part of the ZOA clearly depict the prominence of the Norma
Supercluster. With the optically identified galaxies in the ZOA, a picture
emerges that bears a striking resemblance to the Coma cluster in the Great
Wall: the rich Norma cluster (ACO 3627) lies within a great-wall like structure
that can be traced at the redshift range of the cluster over 90dg on the sky,
with two foreground filaments - reminiscent of the legs in the famous stick man
- that merge in an overdensity at slightly lower redshifts around the radio
galaxy PKS 1343-601 (see Figs. 14 & 16). (abridged)",2005-02-10T15:33:17Z
"High-resolution radio imaging of the most distant radio quasar SDSS
  J0836+0054","We observed SDSS J0836+0054, the most distant radio-loud quasar known at
present (z=5.774) with the European Very Long Baseline Interferometry (VLBI)
Network at the 5 GHz frequency on 2003 November 4. The source is compact at the
milli-arcsecond (mas) angular scale with a flux density of 0.34 mJy. The
observations with the Very Large Array (VLA) made on the consecutive day
support a conclusion that the radio emission from SDSS J0836+0054 is
essentially confined within the central 40 pc. Based on our phase-referenced
VLBI observation, we obtained the astrometric position of the source accurate
to ~2 mas.",2005-04-20T07:42:40Z
The HST Cosmos Project: Contribution from the Subaru Telescope,"The Cosmic Evolution Survey (COSMOS) is a Hubble Space Telescope (HST)
treasury project.The COSMOS aims to perform a 2 square degree imaging survey of
an equatorial field in $I$(F814W) band, using the Advanced Camera for Surveys
(ACS). Such a wide field survey, combined with ground-based photometric and
spectroscopic data, is essential to understand the interplay between large
scale structure, evolution and formation of galaxies and dark matter. In 2004,
we have obtained high-quality, broad band images of the COSMOS field ($B, V,
r^\prime, i^\prime,$ and $ z^\prime$) using Suprime-Cam on the Subaru
Telescope, and we have started our new optical multi-band program, COSMOS-21 in
2005. Here, we present a brief summary of the current status of the COSMOS
project together with contributions from the Subaru Telescope. Our future
Subaru program, COSMOS-21, is also discussed briefly.",2005-03-30T20:38:18Z
"Near-Infrared echelle spectroscopy of Proto-Planetary Nebulae: probing
  the fast wind in H2","Echelle spectroscopy of H2, [FeII] and Br-gamma line emission from a very
young planetary nebula, IRAS 21282+5050, and from four proto-planetary nebulae,
IRAS 19343+2926 (M 1-92), IRAS 17150-3224 (AFGL 6815), IRAS 17423-1755 (Hen
3-1475), and IRAS 17441-2411 is presented. H2 line emission is detected in
discrete shock fronts in the lobes of each nebula, regardless of source
spectral type. In IRAS 17150-3224 we also uncover possible signs of rotation,
as would be expected if the H2 features were excited in a magneto-centrifugal
disk wind. [FeII] emission was detected in only one source, M 1-92. The H2 and
[FeII] observations of M 1-92, and the complex H2 profiles in IRAS 21282+5050,
are explained using the shock models of Smith and collaborators. J-type bow
models are adequate in each case, i.e. a strongly-magnetised wind is not
required. Finally, Br-gamma is detected in each of the five targets; in
absorption in the G-type PPN though in emission in the O and B-type sources.
Br-gamma emission is detected predominantly toward the near-IR continuum peak
in each PPN. Low peak velocities, though very broad profile widths, are
measured in each target. The emission must therefore derive from ionised
regions in a fast wind very close to the central star, or, in the late-type
sources, from absorption in an equatorial torus.",2005-03-15T21:49:36Z
"Spiral galaxies with a central plateau in the gas velocity curve along
  the major axis","We present the minor-axis kinematics of ionized gas and stars for a sample of
5 spiral galaxies, which are characterized by either a zero or a shallow gas
velocity gradient along their major axis. The asymmetric velocity profiles
observed along the minor axis of NGC 4064 and NGC 4189 can be explained as due
to the presence of a bar. This is also the case of NGC 4178 where the innermost
portion of the gaseous disk is nearly face on. In NGC 4424 and NGC 4941, we
measured non-zero gas velocities only in the central regions along the minor
axis and gas velocities drop to zero at larger radii. This kinematic feature is
suggestive of the presence of an orthogonally-rotating gaseous component which
is confined in the innermost regions (i.e. an inner polar disk) to be confirmed
with integral-field spectroscopy.",2005-05-19T13:46:18Z
Energy composition of the Universe: time-independent internal symmetry,"The energy composition of the Universe, as emerged from the Type Ia supernova
observations and the WMAP data, looks preposterously complex, -- but only at
the first glance. In fact, its structure proves to be simple and regular. An
analysis in terms of the Friedmann integral enables to recognize a remarkably
simple time-independent covariant robust recipe of the cosmic mix: the
numerical values of the Friedmann integral for vacuum, dark matter, baryons and
radiation are approximately identical. The identity may be treated as a
symmetry relation that unifies cosmic energies into a regular set, a quartet,
with the Friedmann integral as its common genuine time-independent physical
parameter. Such cosmic internal (non-geometrical) symmetry exists whenever
cosmic energies themselves exist in nature. It is most natural for a finite
Universe suggested by the WMAP data. A link to fundamental theory may be found
under the assumption about a special significance of the electroweak energy
scale in both particle physics and cosmology. A freeze-out model developed on
this basis demonstrates that the physical nature of new symmetry might be due
to the interplay between electroweak physics and gravity at the cosmic age of a
few picoseconds. The big `hierarchy number' of particle physics represents the
interplay in the model. This number quantifies the Friedmann integral and gives
also a measure to some other basic cosmological figures and phenomena
associated with new symmetry. In this way, cosmic internal symmetry provides a
common ground for better understanding of old and recent problems that
otherwise seem unrelated; the coincidence of the observed cosmic densities, the
flatness of the co-moving space, the initial perturbations and their amplitude,
the cosmic entropy are among them.",2005-03-16T17:24:10Z
Giant flare of SGR 1806-20 from a relativistic jet,"Japanese magnetospheric explorer GEOTAIL recorded a detailed light curve
during the initial 600 msec of a giant flare from SGR 1806-20 on December 27,
2004. We show that the observed light curve is well explained by an emission
from relativistically expanding fireballs, like those of gamma-ray bursts
(GRBs). Especially, the observed rapid fading after 500msec suggests that
ejecta is collimated in a jet. We derive an upper limit on the jet opening
half-angle of 0.2 radian that is as narrow as those of GRBs.",2005-02-16T15:51:34Z
