Title,Abstract,Published Date
AL 3 (BH 261): a new globular cluster in the Galaxy,"AL~3 (BH 261), previously classified as a faint open cluster candidate, is
shown to be a new globular cluster in the Milky Way, by means of B, V and I
Color-Magnitude Diagrams. The main feature of AL~3 is a prominent blue extended
Horizontal Branch. Its Color-Magnitude Diagrams match those of the intermediate
metallicity cluster M~5. The cluster is projected in a rich bulge field, also
contaminated by the disk main sequence. The globular cluster is located in the
Galactic bulge at a distance from the Sun d$_{\odot}$ = 6.0$\pm$0.5 kpc. The
reddening is E(B-V)=0.36$\pm$0.03 and the metallicity is estimated to be [Fe/H]
$\approx$ -1.3$\pm$0.25. AL~3 is probably one of the least massive globular
clusters of the Galaxy.",2006-06-29T12:33:57Z
Report on the CoRoT Evolution and Seismic Tools Activity,"We present the work undertaken by the Evolution and Seismic Tools Activity
(ESTA) team of the CoRoT Seismology Working Group. We have focused on two main
tasks: Task 1 - now finished - has aimed at testing, comparing and optimising
seven stellar evolution codes which will be used to model the internal
structure and evolution of the CoRoT target stars. Task 2, still underway, aims
at testing, comparing and optimising different seismic codes used to calculate
the oscillations of models for different types of stars. The results already
obtained are quite satisfactory, showing minor differences between the
different numerical tools provided the same assumptions on the physical
parameters are made. This work gives us confidence on the numerical tools that
will be available to interpret the future CoRoT seismic data.",2006-05-27T19:56:38Z
"Modelling Chromospheric Line Profiles in NGC2808: Evidence of Mass Loss
  from RGB Stars","In this study we test the possibility that the asymmetry in the profiles of
the H-alpha and Ca II K lines in red giant stars is due to the presence of an
active chromosphere rather than to mass loss. To this end, we compare line
profiles computed using relevant model chromospheres to profiles of the H-alpha
and Ca II K lines observed in five red giant stars of the globular cluster NGC
2808. The spectra were taken with FLAMES during Science Verification, using the
UVES mode at high resolution (R=43,000) for the H-alpha line, and GIRAFFE in
MEDUSA mode (R=20,000) for the Ca II K line. We find that the observed profiles
are better described if a negative (outward) velocity field is included in the
model chromospheres. This leads to mass loss rates of a few 10**(-9) solar
masses per year, very close to the requirements of the stellar evolution
theory.",2006-03-24T12:57:47Z
Dark Energy in an Astrophysical Context,"We explore local consequences of a non-zero cosmological constant on
astrophysical structures. We find that the effects are not only sensitive to
the density of the configurations but also to the geometry. For non-homogeneous
configurations, we calculate the effects for a polytropic configurations and
the isothermal sphere. Special emphasis is put on the fact that the
cosmological constant sets certain scales of length, time, mass and density.
Sizable effects are established for non spherical systems such as elliptical
galaxy clusters where the effects of $\Lambda$ are growing with the flatness of
the system. The equilibrium of rotating ellipsoids is modified and the
cosmological constant allows new configurations of equilibrium.",2006-03-22T23:01:29Z
The Environments around Long-Duration Gamma-Ray Burst Progenitors,"Gamma-ray burst (GRB) afterglow observations have allowed us to significantly
constrain the engines producing these energetic explosions. Te redshift and
position information provided by these afterglows have already allowed us to
limit the progenitors of GRBs to only a few models. The afterglows may also
provide another observation that can place further constraints on the GRB
progenitor: measurements telling us about the environments surrounding GRBs.
Current analyses of GRB afterglows suggest that roughly half of long-duration
gamma-ray bursts occur in surroundings with density profiles that are uniform.
We study the constraints placed by this observation on both the classic
``collapsar'' massive star progenitor and its relative, the ``helium-merger''
progenitor. We study several aspects of wind mass-loss and find that our
modifications to the standard Wolf-Rayet mass-loss paradigm are not sufficient
to produce constant density profiles. Although this does not rule out the
standard ``collapsar'' progenitor, it does suggest a deficiency with this
model. We then focus on the He-merger models and find that such progenitors can
fit this particular constraint well. We show how detailed observations can not
only determine the correct progenitor for GRBs, but also allow us to study
binary evolution physics.",2006-04-20T14:32:05Z
Clio: a 3-5 micron AO planet-finding camera,"Clio is an adaptive-optics camera mounted on the 6.5 meter MMT optimized for
diffraction-limited L' and M-band imaging over a ~15'' field. The instrument
was designed from the ground up with a large well-depth, fast readout thermal
infrared (~3-5 micron) 320 by 256 pixel InSb detector, cooled optics, and
associated focal plane and pupil masks (with the option for a coronograph) to
minimize the thermal background and maximize throughput. When coupled with the
MMT's adaptive secondary AO (two warm reflections) system's low thermal
background, this instrument is in a unique position to image nearby warm
planets, which are the brightest in the L' and M-band atmospheric windows. We
present the current status of this recently commissioned instrument that
performed exceptionally during first light. Our instrument sensitivities are
impressive and are sky background limited: for an hour of integration, we
obtain an L'-band 5 sigma detection limit of of 17.0 magnitudes (Strehl ~80%)
and an M-band limit of 14.5 (Strehl ~90%). Our M-band sensitivity is lower due
to the increase in thermal sky background. These sensitivities translate to
finding relatively young planets five times Jupiter mass at 10 pc within a few
AU of a star. Presently, a large Clio survey of nearby stellar systems is
underway including a search for planets around solar-type stars, M dwarfs, and
white dwarfs. Even with a null result, we can place strong constraints on
planet distribution models.",2006-06-06T21:43:43Z
"Anisotropic Galactic Outflows and Enrichment of the Intergalactic
  Medium. I: Monte Carlo Simulations","We have developed an analytical model to describe the evolution of
anisotropic galactic outflows. With it, we investigate the impact of varying
opening angle on galaxy formation and the evolution of the IGM. We have
implemented this model in a Monte Carlo algorithm to simulate galaxy formation
and outflows in a cosmological context. Using this algorithm, we have simulated
the evolution of a comoving volume of size [12h^(-1)Mpc]^3 in the LCDM
universe. Starting from a Gaussian density field at redshift z=24, we follow
the formation of ~20,000 galaxies, and simulate the galactic outflows produced
by these galaxies. When these outflows collide with density peaks, ram pressure
stripping of the gas inside the peak may result. This occurs in around half the
cases and prevents the formation of galaxies. Anisotropic outflows follow the
path of least resistance, and thus travel preferentially into low-density
regions, away from cosmological structures (filaments and pancakes) where
galaxies form. As a result, the number of collisions is reduced, leading to the
formation of a larger number of galaxies. Anisotropic outflows can
significantly enrich low-density systems with metals. Conversely, the
cross-pollution in metals of objects located in a common cosmological
structure, like a filament, is significantly reduced. Highly anisotropic
outflows can travel across cosmological voids and deposit metals in other,
unrelated cosmological structures.",2006-06-17T15:42:41Z
"Subarcsecond Resolution Mid-Infrared Observations of Super Star Clusters
  in the Antennae (NGC4038/4039)","In this letter we present ground-based subarcsecond mid-infrared imaging and
spectroscopy of young super star clusters in the overlap region of the merging
galaxies NGC4038/4039 (the Antennae) obtained with the VLT Imager and
Spectrometer for mid-Infrared (VISIR). With its unprecedented spatial
resolution VISIR begins to resolve the HII/PDR complexes around the
star-forming regions for the first time. In the N-band spectra of two young
star clusters unexpectedly low polycyclic aromatic hydrocarbon (PAH) emission
is observed, compared to what is seen with the Infrared Space Observatory (ISO)
and with the Spitzer Space Telescope. We conclude that a large fraction of the
PAH emission cannot directly be associated with the super star clusters, but
originate from an extended region of at least 215 pc radius around the
clusters. In the distribution of [NeII] 12.81 micron emission a highly obscured
cluster is discovered that does not have an optical or near-infrared
counterpart.",2006-07-07T11:28:23Z
"Resolving the Dusty Circumstellar Structure of the Enigmatic Symbiotic
  Star CH Cygni with the MMT Adaptive Optics System","We imaged the symbiotic star CH Cyg and two PSF calibration stars using the
unique 6.5m MMT deformable secondary adaptive optics system. Our
high-resolution (FWHM=0.3""), very high Strehl (98%+-2%) mid-infrared (9.8 and
11.7 um) images of CH Cyg allow us to probe finer length scales than ever
before for this object. CH Cyg is significantly extended compared to our
unresolved PSF calibration stars (Mu UMa and Alpha Her) at 9.8 and 11.7 um. We
estimated the size of the extension by convolving a number of simple Gaussian
models with the Mu UMa PSF and determining which model provided the best fit to
the data. Adopting the Hipparcos distance for this object of 270 pc, we found a
nearly Gaussian extension with a FWHM at 9.8 um of ~40.5+-2.7 AU (0.15+-0.01"")
and a FWHM at 11.7 um of 45.9+-2.7 AU (0.17+-0.01""). After subtracting out the
Gaussian component of the emission (convolved with our PSF), we found a faint
\~0.7"" asymmetric extension which peaks in flux ~0.5"" north of the stars. This
extension is roughly coincident with the northern knotlike feature seen in HST
WFPC2 images obtained in 1999.",2006-04-14T20:52:02Z
Coronal emission from the shocked circumstellar ring of SN 1987A,"High resolution spectra with UVES/VLT of SN 1987A from December 2000 until
November 2005 show a number of high ionization lines from gas with velocities
of roughly 350 km/s, emerging from the shocked gas formed by the ejecta-ring
collision. These include coronal lines from [Fe X], [Fe XI] and [Fe XIV] which
have increased by a factor of about 20 during the observed period. The
evolution of the lines is similar to that of the soft X-rays, indicating that
they arise in the same component. The line ratios are consistent with those
expected from radiative shocks with velocity 310-390 km/s, corresponding to a
shock temperature of (1.6-2.5) x 10^6 K. A fraction of the coronal emission
may, however, originate in higher velocity adiabatic shocks.",2006-03-30T10:24:59Z
The X-ray properties of the dwarf Magellanic-type galaxy NGC 55,"We present an analysis of the X-ray properties of the Magellanic-type galaxy
NGC 55 based on two contiguous XMM-Newton observations. We detect a total of
137 X-ray sources in the field of view, 42 of which are located within the
optical confines of the galaxy. On the basis of X-ray colour classification and
after correcting for background objects, we conclude that our source sample
includes ~ 20 X-ray binaries, 5 supernova remnants and 7 very soft sources
(including 2 good candidate supersoft sources) associated with NGC 55. Detailed
spectral and timing analysis was carried out on 4 of the brightest X-ray
sources. One of these objects is identified with a Galactic foreground star and
is a possible new RS CVn system. The other three are consistent with accreting
X-ray binaries, though further evidence of short term variability is required
to confirm this. We also find evidence of an underlying component, which is
concentrated on the bar region but has an extent of at least 6' (3 kpc) in the
plane of the galaxy and +/- 1' (+/- 500 pc) perpendicular to it. This emission
is best fitted by a thermal plasma plus power-law model but with high intrinsic
absorption consistent with its location in the central disc of the galaxy. We
interpret the soft component as diffuse thermal emission linked to regions of
current star formation, whilst the hard power-law component may originate in
unresolved X-ray binary sources. The intrinsic luminosity of this residual disc
emission may exceed Lx ~ 6e38 ergs/s (0.3-6 keV). A comparison with other
Magellanic systems confirms that, in terms of both its discrete X-ray source
population and its extended emission, NGC 55 has X-ray properties which are
typical of its class.",2006-04-27T23:13:40Z
Testing Relativity at High Energies Using Spaceborne Detectors,"(ABRIDGED) The Gamma-ray Large Area Space Telescope (GLAST) will measure the
spectra of distant extragalactic sources of high energy gamma-rays. GLAST can
look for energy dependent propagation effects from such sources as a signal of
Lorentz invariance violation (LIV). Such sources should also exhibit high
energy spectral cutoffs from pair production interactions with low energy
photons. The properties of such cutoffs can also be used to test LIV. Detectors
to measure gamma-ray polarization can look for the depolarizing effect of
space-time birefingence predicted by loop quantum gravity. A spaceborne
detector array looking down on Earth to study extensive air showers produced by
ultrahigh energy cosmic rays can study their spectral properties and look for a
possible deviation from the predicted GZK effect as another signal of LIV.",2006-06-27T13:26:21Z
"Absorption of Nuclear Gamma-rays on the Starlight Radiation in FR I
  Sources: the Case of Centaurus A","Several BL Lac objects are confirmed sources of variable and strongly
Doppler-boosted TeV emission produced in the nuclear portions of their
relativistic jets. It is more than probable, that also many of the FR I radio
galaxies, believed to be the parent population of BL Lacs, are TeV sources, for
which Doppler-hidden nuclear gamma-ray radiation may be only too weak to be
directly observed. Here we show, however, that about one percent of the total
time-averaged TeV radiation produced by the active nuclei of low-power FR I
radio sources is inevitably absorbed and re-processed by photon-photon
annihilation on the starlight photon field, and the following emission of the
created and quickly isotropized electron-positron pairs. In the case of the
radio galaxy Centaurus A, we found that the discussed mechanism can give a
distinctive observable feature in the form of an isotropic gamma-ray halo. It
results from the electron-positron pairs injected to the interstellar medium of
the inner parts of the elliptical host by the absorption process, and
upscattering starlight radiation via the inverse-Compton process mainly to the
GeV-TeV photon energy range. Such a galactic gamma-ray halo is expected to
possess a characteristic spectrum peaking at ~0.1 TeV photon energies, and the
photon flux strong enough to be detected by modern Cherenkov Telescopes and, in
the future, by GLAST. These findings should apply as well to the other nearby
FR I sources.",2006-05-30T15:08:03Z
GaBoDS: The Garching-Bonn Deep Survey: VI. Cosmic shear analysis,"Aims. We present a cosmic shear analysis and data validation of 15 square
degree high-quality R-band data of the Garching-Bonn Deep Survey obtained with
the Wide Field Imager of the MPG/ESO 2.2m telescope. Methods. We measure the
two-point shear correlation functions to calculate the aperture mass
dispersion. Both statistics are used to perform the data quality control.
Combining the cosmic shear signal with a photometric redshift distribution of a
galaxy sub-sample obtained from two square degree of UBVRI-band observations of
the Deep Public Survey we determine constraints for the matter density Omega_m,
the mass power spectrum normalisation sigma_8 and the dark energy density
Omega_Lambda in the magnitude interval R in [21.5,24.5]. In this magnitude
interval the effective number density of source galaxies is n=12.5/sq. arcmin,
and their mean redshift is z_m=0.78. To estimate the posterior likelihood we
employ the Monte Carlo Markov Chain method. Results. Using the aperture mass
dispersion we obtain for the mass power spectrum normalisation sigma_8=0.80 +-
0.10 (1 sigma statistical error) at a fixed matter density Omega_m=0.30
assuming a flat universe with negligible baryon content and marginalising over
the Hubble parameter and the uncertainties in the fitted redshift distribution.",2006-06-23T13:23:02Z
"Expressing the equation of state parameter in terms of the three
  dimensional cosmic shear","We study the functional dependence of the spin-weighted angular moments of
the two-point correlation function of the three dimensional cosmic shear on the
expansion history of the universe. We first express the redshift dependent
total equation of state parameter in terms of the growing mode of the gauge
invariant metric perturbation in the conformal-Newtonian gauge for the case of
adiabatic perturbations. We then express the redshift dependent angular moments
of the shear two-point correlation function as an integral in terms of the
metric perturbation. We present the final explicit expression for the case of a
Harrison-Zeldovich spectrum of primordial perturbations. Our analysis is
restricted to the linear regime. We use our results to make a preliminary study
of the required sensitivity that will allow cosmic shear observations to add
significant information about the expansion history of the universe.",2006-07-19T07:32:41Z
PVLAS Experiment: Some Astrophysical Consequences,"The birefringent effects of photon-pseudoscalar boson (Goldstone) particle
mixing in intergalactic magnetic field are calculated for cosmological objects.
We use the recent results of PVLAS collaboration that reported recently the
observation of a rotation of the polarization plane of light propagating
through a transverse static magnetic field. Such results which were
interpretated as arising due to conversion of photon into pseudoscalar with
coupling strength $g_{a\gamma}\sim 4\times 10^{-6} GeV^{-1}$ allows us to
estimate the intergalactic magnetic field magnitude as $\sim 10^{-16} G$ based
on Hatsemekers et al. observations of extreme-scale alignments of quasar
polarization vectors. We have analyzed some additional results of astronomical
observations that could be explained by axion interpretation of the PVLAS data:
a sharp steepening of the QSO continuum short ward of $\simeq 1100$\AA,
observed circular polarization of AGNs and QSOs, discrepancy between observed
intrinsic polarization of stars in the Local Bubble and stellar spectral
classification. The observed polarization of stars in the Local Bubble can't be
explained by interstellar origin.",2006-07-13T11:33:27Z
Quark matter imprint on Gravitational Waves from oscillating stars,"We discuss the possibility that the detection of gravitational waves emitted
by compact stars may allow to constrain the MIT bag model of quark matter
equation of state. Our results show that the combined knowledge of the
frequency of the emitted gravitational wave and of the mass, or the radiation
radius, of the source allows one to discriminate between strange stars and
neutron stars and set stringent bounds on the bag constants.",2006-03-17T11:57:27Z
Star formation through gravitational collapse and competitive accretion,"Competitive accretion, a process to explain the origin of the IMF, occurs
when stars in a common gravitational potential accrete from a distributed
gaseous component. We show that concerns recently raised on the efficiency of
competitive accretion are incorrect as they use globally averaged properties
which are inappropriate for the detailed physics of a forming stellar cluster.
A full treatment requires a realistic treatment of the cluster potential, the
distribution of turbulent velocities and gas densities. Accreting gas does not
travel at the global virial velocity of the system due to the
velocity-sizescale relation inherent in turbulent gas and due to the lower
velocity dispersion of small-N clusters in which much of the accretion occurs.
Stars located in the gas-rich centres of such systems initially accrete from
low relative velocity gas attaining larger masses before needing to accrete the
higher velocity gas. Stars not in the centres of such potentials, or that enter
the cluster later when the velocity dispersion is higher, do not accrete
significantly and thus retain their low-masses. In competitive accretion, most
stars do not continue to accrete significantly such that their masses are set
from the fragmentation process. It is the few stars which continue to accrete
that become higher-mass stars. Competitive accretion is therefore likely to be
responsible for the formation of higher-mass stars and can explain the mass
distribution, mass segregation and binary frequency of these stars. Global
kinematics of competitive accretion models include large-scale mass infall,
with mean inflow velocities of order 0.5 km/s at scales of 0.5 pc, but infall
signatures are likely to be confused by the large tangential velocities and the
velocity dispersion present.",2006-04-28T16:41:38Z
"Galaxy pairs in cosmological simulations: effects of interactions on
  colours and chemical abundances","We perform an statistical analysis of galaxies in pairs in a Lambda-CDM
scenario by using the chemical GADGET-2 of Scannapieco et al. (2005) in order
to study the effects of galaxy interactions on colours and metallicities. We
find that galaxy-galaxy interactions can produce a bimodal colour distribution
with galaxies with significant recent star formation activity contributing
mainly to blue colours. In the simulations, the colours and the fractions of
recently formed stars of galaxies in pairs depend on environment more strongly
than those of galaxies without a close companion, suggesting that interactions
play an important role in galaxy evolution. If the metallicity of the stellar
populations is used as the chemical indicator, we find that the simulated
galaxies determine luminosity-metallicity and stellar mass-metallicity
relations which do not depend on the presence of a close companion. However, in
the case of the luminosity-metallicity relation, at a given level of
enrichment, we detect a systematic displacement of the relation to brighter
magnitudes for active star forming systems. Regardless of relative distance and
current level of star formation activity, galaxies in pairs have stellar
populations with higher level of enrichment than galaxies without a close
companion. In the case of the gas component, this is no longer valid for
galaxies in pairs with passive star formation which only show an excess of
metals for very close pair members, consequence of an important recent past
star formation activity. (Abridged).",2006-05-04T17:56:24Z
Mid-Infrared Spectral Diagnostics of Nearby Galaxies,"The Spitzer Space Telescope is pushing into new frontiers in high redshift
astronomy. Closer to home, Spitzer is making an equally large impact on our
understanding of galaxy formation and evolution. In this contribution we
present mid-infrared diagnostics based largely on data from the Spitzer
Infrared Nearby Galaxies Survey (SINGS). Our main result is that these
mid-infrared diagnostics effectively constrain a target's dominant power
source. The combination of a high ionization line index and PAH strength serves
as an efficient discriminant between AGN and star-forming nuclei, confirming
progress made with ISO spectroscopy on starbursting and ultraluminous infrared
galaxies. The sensitivity of Spitzer allows us to probe fainter nuclei and
star-forming regions within galaxy disks. We find that both star-forming nuclei
and extranuclear regions stand apart from nuclei that are powered by Seyfert or
LINER activity. In fact, we identify areas within three diagnostic diagrams
containing >90% Seyfert/LINER nuclei or >90% HII regions/HII nuclei. We also
find that, compared to starbursting nuclei, extranuclear regions typically
separate even further from AGN, especially for low-metallicity extranuclear
environments. In addition, instead of the traditional mid-infrared approach to
differentiating between AGN and star-forming sources that utilizes relatively
weak high-ionization lines, we show that strong low-ionization cooling lines of
X-ray dominated regions like [SiII] 34.82 micron can alternatively be used as
excellent discrimants.",2006-04-01T16:29:38Z
"Size and properties of the narrow-line region in Seyfert-2 galaxies from
  spatially-resolved optical spectroscopy","While [OIII] narrow-band imaging is commonly used to measure the size of the
narrow-line regions (NLRs) in active galactic nuclei (AGNs), it can be
contaminated by emission from surrounding starbursts. Recently, we have shown
that long-slit spectroscopy provides a valuable alternative approach to probe
the size in terms of AGN photoionisation. Moreover, several parameters of the
NLR can be directly accessed. We here apply the same methods developed and
described for the Seyfert-2 galaxy NGC1386 to study the NLR of five other
Seyfert-2 galaxies by using high-sensitivity spatially-resolved optical
spectroscopy obtained at the VLT and the NTT. We probe the AGN-photoionisation
of the NLR and thus, its ``real'' size using diagnostic line-ratio diagrams.We
derive physical properties of the NLR such as reddening, ionisation parameter,
electron density, and velocity as a function of distance from the nucleus. For
NGC5643, the diagnostic diagrams unveil a similar transition between line
ratios falling in the AGN regime and those typical for HII regions as found for
NGC1386, thus determining the size of the NLR. For the other four objects, all
measured line ratios fall in the AGN regime. In almost all cases, both electron
density and ionisation parameter decrease with radius. Deviations from this
general behaviour (such as a secondary peak) seen in both the ionisation
parameter and electron density can be interpreted as signs of shocks from the
interaction of a radio jet and the NLR gas. In several objects, the gaseous
velocity distribution is characteristic for rotational motion in an (inclined)
emission-line disk in the centre. We compare our results to those of NGC1386
and show that the latter can be considered as prototypical also for this larger
sample. We discuss our findings in detail for each object.",2006-06-14T23:45:42Z
First Detection of HCO+ Emission at High Redshift,"We report the detection of HCO+(1-0) emission towards the Cloverleaf quasar
(z=2.56) through observations with the Very Large Array. This is the first
detection of ionized molecular gas emission at high redshift (z>2). HCO+
emission is a star formation indicator similar to HCN, tracing dense molecular
hydrogen gas (n(H_2) ~= 10^5 cm^{-3}) within star-forming molecular clouds. We
derive a lensing-corrected HCO+ line luminosity of L'(HCO+) = 3.5 x 10^9 K km/s
pc^2. Combining our new results with CO and HCN measurements from the
literature, we find a HCO+/CO luminosity ratio of 0.08 and a HCO+/HCN
luminosity ratio of 0.8. These ratios fall within the scatter of the same
relationships found for low-z star-forming galaxies. However, a HCO+/HCN
luminosity ratio close to unity would not be expected for the Cloverleaf if the
recently suggested relation between this ratio and the far-infrared luminosity
were to hold. We conclude that a ratio between HCO+ and HCN luminosity close to
1 is likely due to the fact that the emission from both lines is optically
thick and thermalized and emerges from dense regions of similar volumes. The
CO, HCN and HCO+ luminosities suggest that the Cloverleaf is a composite
AGN--starburst system, in agreement with the previous finding that about 20% of
the total infrared luminosity in this system results from dust heated by star
formation rather than heating by the AGN. We conclude that HCO+ is potentially
a good tracer for dense molecular gas at high redshift.",2006-05-17T21:52:25Z
"Full evolutionary models for PG1159 stars. Implications for the
  helium-rich O(He) stars","We present full evolutionary calculations appropriate to post-AGB PG1159
stars for a wide range of stellar masses.
  We take into account the complete evolutionary stages of PG1159 progenitors
starting from the Zero Age Main Sequence. We consider the two kinds of Born
Again Scenarios, the very late thermal pulse (VLTP) and the late thermal pulse
(LTP), that give rise to hydrogen-deficient compositions. The location of our
PG1159 tracks in the effective temperature - gravity diagram and their
comparison with previous calculations as well as the resulting surface
compositions are discussed at some length.
  Our results reinforce the idea that the different abundances of $^{14}$N
observed at the surface of those PG1159 stars with undetected hydrogen is an
indication that the progenitors of these stars would have evolved through a
VLTP episode, where most of the hydrogen content of the remnant is burnt, or
LTP, where hydrogen is not burnt but instead diluted to very low surface
abundances. We derive new values for spectroscopical masses based on these new
models. We discuss the correlation between the presence of planetary nebulae
and the $^{14}$N abundance as another indicator that $^{14}$N-rich objects
should come from a VLTP episode while $^{14}$N-deficient ones should be the
result of a LTP. Finally, we discuss an evolutionary scenario that could
explain the existence of PG1159 stars with unusually high helium abundances and
a possible evolutionary connection between these stars and the low mass O(He)
stars.",2006-03-31T09:34:40Z
"Simulating Anisotropic Thermal Conduction in Supernova Remnants I :
  Numerics and the Evolution of Remnants","Anisotropic thermal conduction plays an important role in various
astrophysical systems. One of the most stringent tests of thermal conduction
can be found in supernova remnants. In this paper we study anisotropic thermal
conduction and examine the physical nature of the flux of thermal conduction in
the classical and saturated limits. We also present a temporally second-order
accurate implicit-explicit scheme for the time-update of thermal conduction
terms within a numerical MHD scheme.
  Several simulations of supernova remnants are presented for a range of ISM
parameters. The role of thermal conduction in such remnants has been studied.
We find that thermal conduction produces cooler temperatures and higher
densities in the hot gas bubbles that form in the remnants. The effect of
thermal conduction in changing the thermal characteristics of the hot gas
bubble increases as the remnant propagates through denser ISMs. Remnants
evolving in denser ISMs are shown to make a faster transition to a
centre-bright x-ray morphology, with the trend emerging earlier in hard x-rays
than in the soft x-rays.",2006-06-01T17:25:05Z
"The Dependence of the Mass Assembly History of Cold Dark Matter Halos on
  Environment","We show by means of a high-resolution N-body simulation how the mass assembly
histories of galaxy-size cold dark matter (CDM) halos depend on environment.
Halos in high density environments form earlier and a higher fraction of their
mass is assembled in major mergers, compared to low density environments. The
distribution of the present-day specific mass aggregation rate is strongly
dependent on environment. While in low density environments only ~20% of the
halos are not accreting mass at the present epoch, this fraction rises to ~80%
at high densities. At z=1 the median of the specific aggregation rate is ~4
times larger than at z=0 and almost independent on environment. All the
dependences on environment found here are critically enhanced by local
processes associated to subhalos because the fraction of subhalos increases as
the environment gets denser. The distribution of the halo specific mass
aggregation rate as well as its dependence on environment resemble the
relations for the specific star formation rate distribution of galaxies. An
analogue of the morphology-density relation is also present at the level of CDM
halos, being driven by the halo major merging history. Nevertheless, baryonic
processes are necessary in order to explain further details and the evolution
of the star formation rate-, color- and morphology-environment relations.",2006-06-15T03:03:08Z
The early X-ray afterglows of optically bright and dark Gamma-Ray Bursts,"A systematical study on the early X-ray afterglows of both optically bright
and dark gamma-ray bursts (B-GRBs and D-GRBs) observed by Swift has been
presented. Our sample includes 25 GRBs. Among them 13 are B-GRBs and 12 are
D-GRBs. Our results show that the distributions of the X-ray afterglow fluxes
($F_{X}$), the gamma-ray fluxes ($S_{\gamma}$), and the ratio ($R_{\gamma, X}$)
for both the D-GRBs and B-GRBs are similar. The differences of these
distributions for the two kinds of GRBs should be statistical fluctuation.
These results indicate that the progenitors of the two kinds of GRBs are the
same population. Their total energy explosions are comparable. The suppression
of the optical emissions from D-GRBs should results from circumburst but not
their central engine.",2006-04-08T02:13:15Z
The distribution of SiO in the circumstellar envelope around IRC+10216,"New interferometric observations of SiO J=5-4 circumstellar line emission
around the carbon star IRC+10216, using the Submillimeter Array, are presented.
Complemented by multi-transition single-dish observations, including infrared
observations of ro-vibrational transitions, detailed radiative transfer
modelling suggests that the fractional abundance of SiO in the inner part of
the envelope, between approximately 3-8 stellar radii, is as high as 1.5E-6.
This is more than an order of magnitude higher than predicted by equilibrium
stellar atmosphere chemistry in a carbon-rich environment and indicative of the
importance of non-LTE chemical processes. In addition to the compact component,
a spatially more extended (2.4E16 cm) low-fractional-abundance (1.7E-7) region
is required to fit the observations. This suggests that the majority of the SiO
molecules are effectively accreted onto dust grains in the inner wind while the
remaining gas-phase molecules are eventually photodissociated at larger
distances. Evidence of departure from a smooth wind is found in the observed
visibilities, indicative of density variations of a factor 2 to 5 on an angular
scale corresponding to a time scale of about 200 years. Additionally,
constraints on the velocity structure of the wind are obtained.",2006-05-19T07:32:41Z
"An Upper Limit on the Albedo of HD 209458b: Direct Imaging Photometry
  with the MOST Satellite","We present space-based photometry of the transiting exoplanetary system HD
209458 obtained with the MOST (Microvariablity and Oscillations of STars)
satellite, spanning 14 days and covering 4 transits and 4 secondary eclipses.
The HD 209458 photometry was obtained in MOST's lower-precision Direct Imaging
mode, which is used for targets in the brightness range $6.5 < V < 13$. We
describe the photometric reduction techniques for this mode of observing, in
particular the corrections for stray Earthshine. We do not detect the secondary
eclipse in the MOST data, to a limit in depth of 0.053 mmag (1 \sigma). We set
a 1 \sigma upper limit on the planet-star flux ratio of 4.88 x 10^-5
corresponding to a geometric albedo upper limit in the MOST bandpass (400 to
700 nm) of 0.25. The corresponding numbers at the 3 \sigma level are 1.34 x
10^-4 and 0.68 respectively. HD 209458b is half as bright as Jupiter in the
MOST bandpass. This low geometric albedo value is an important constraint for
theoretical models of the HD209458b atmosphere, in particular ruling out the
presence of reflective clouds. A second MOST campaign on HD 209458 is expected
to be sensitive to an exoplanet albedo as low as 0.13 (1 sigma), if the star
does not become more intrinsically variable in the meantime.",2006-03-16T00:33:52Z
"Nearby Supernova Factory Observations of SN 2005gj: Another Type Ia
  Supernova in a Massive Circumstellar Envelope","We report Nearby Supernova Factory observations of SN 2005gj, the second
confirmed case of a ""hybrid"" Type Ia/IIn supernova. Our early-phase photometry
of SN 2005gj shows that the interaction is much stronger than for the
prototype, SN 2002ic. Our first spectrum shows a hot continuum with broad and
narrow H-alpha emission. Later spectra, spanning over 4 months from outburst,
show clear Type Ia features combined with broad and narrow H-gamma, H-beta,
H-alpha and HeI 5876,7065 in emission. At higher resolution, P Cygni profiles
are apparent. Surprisingly, we also observe an inverted P Cygni profile for
[OIII] 5007. We find that the lightcurve and measured velocity of the unshocked
circumstellar material imply mass loss as recently as 8 years ago. The early
lightcurve is well-described by a flat radial density profile for the
circumstellar material. However, our decomposition of the spectra into Type Ia
and shock emission components allows for little obscuration of the supernova,
suggesting an aspherical or clumpy distribution for the circumstellar material.
We suggest that the emission line velocity profiles arise from electron
scattering rather than the kinematics of the shock. This is supported by the
inferred high densities, and the lack of evidence for evolution in the line
widths. Ground- and space-based photometry, and Keck spectroscopy, of the host
galaxy are used to ascertain that the host galaxy has low metallicity Z/Zsun <
0.3; (95% confidence) and that this galaxy is undergoing a significant star
formation event that began roughly 200+/-70 Myr ago. We discuss the
implications of these observations for progenitor models and cosmology using
Type Ia supernovae.",2006-06-20T21:28:11Z
