Title,Abstract,Published Date
"High-Resolution Molecular Line Observations of the Environment of the
  Class 0 Source B1-IRS","In this work we present VLA observations of the NH3, CCS, and H2O maser
emission at 1 cm from the star forming region B1-IRS (IRAS 03301+3057) with ~
5"" (=1750 AU) of angular resolution. CCS emission is distributed in three
clumps around the central source. These clumps exhibit a velocity gradient from
red- to blueshifted velocities toward B1-IRS, probably due to an interaction
with the outflow from an embedded protostar. The outflow and its powering
source are traced by a reflection nebula and an associated infrared point
source detected in a 2MASS K-band image. We find that this infrared point
source is associated with water maser emission distributed in an elongated
structure (~ 450 AU size) along the major axis of the reflection nebula and
tracing the base of the outflow of the region. Ammonia emission is extended and
spatially anticorrelated with CCS. This is the first time that this kind of
anticorrelation is observed in a star forming region with such a high angular
resolution, and illustrates the importance of time-dependent chemistry on small
spatial scales. The relatively large abundance of CCS with respect to ammonia,
compared with other star forming regions, suggests an extreme youth for the
B1-IRS object (<10E+5 yr). We suggest the possibility that CCS abundance is
enhanced via shock-induced chemistry.",2005-04-07T10:11:44Z
Large-scale magnetic field of the G8 dwarf xi Bootis A,"We investigate the magnetic geometry of the active G8 dwarf xi Bootis A, from
spectropolarimetric observations obtained in 2003 with the MuSiCoS echelle
spectropolarimeter at the Telescope Bernard Lyot (Observatoire du Pic du Midi,
France). We repeatedly detect a photospheric magnetic field, with periodic
variations consistent with rotational modulation. Circularly polarized (Stokes
V) line profiles present a systematic asymmetry, showing up as an excess in
amplitude and area of the blue lobe of the profiles. A direct modeling of
Stokes V profiles suggests that the global magnetic field is composed of two
main components, with an inclined dipole and a large-scale toroidal field. We
derive a dipole intensity of about 40 G, with an inclination of 35 degrees of
the dipole with respect to the rotation axis. The toroidal field strength is of
order of 120 G. A noticeable evolution of the field geometry is observed over
the 40 nights of our observing window and results in an increase of the field
strength and of the dipole inclination.
  This study is the first step of a long-term monitoring of xi Bootis A and
other active solar-type stars, with the aim to investigate secular fluctuations
of stellar magnetic geometries induced by activity cycles.",2005-05-20T13:39:58Z
B335: A Laboratory for Astrochemistry in a Collapsing Cloud,"We present observations of 25 transitions of 17 isotopologues of 9 molecules
toward B335. With a goal of constraining chemical models of collapsing clouds,
we compare our observations, along with data from the literature, to models of
chemical abundances. The observed lines are simulated with a Monte Carlo code,
which uses various physical models of density and velocity as a function of
radius. The dust temperature as a function of radius is calculated
self-consistently by a radiative transfer code. The gas temperature is then
calculated at each radius, including gas-dust collisions, cosmic rays,
photoelectric heating, and molecular cooling. The results provide the input to
the Monte Carlo code. We consider both {\it ad hoc} step function models for
chemical abundances and abundances taken from a self-consistent modeling of the
evolution of a star-forming core. The step function models can match the
observed lines reasonably well, but they require very unlikely combinations of
radial variations in chemical abundances. Among the self-consistent chemical
models, the observed lines are matched best by models with somewhat enhanced
cosmic-ray ionization rates and sulfur abundances. We discuss briefly the steps
needed to close the loop on the modeling of dust and gas, including off-center
spectra of molecular lines.",2005-03-21T21:46:11Z
"Gauge-invariant perturbations at second order: multiple scalar fields on
  large scales","We derive the governing equations for multiple scalar fields minimally
coupled to gravity in a flat Friedmann-Robertson-Walker (FRW) background
spacetime on large scales. We include scalar perturbations up to second order
and write the equations in terms of physically transparent gauge-invariant
variables at first and second order. This allows us to write the perturbed
Klein-Gordon equation at second order solely in terms of the field fluctuations
on flat slices at first and second order.",2005-06-22T17:31:59Z
The Chandra view of extended X-ray emission from Pictor A,"We discuss the extended X-ray emission seen in three archival Chandra
observations, and one archival XMM-Newton observation, of the FRII radio galaxy
Pictor A. The overall properties of the X-ray lobes are consistent with the
conclusions of earlier workers that the extended X-ray emission is largely due
to the inverse-Compton process, and the implied departure from equipartition is
in the range seen by us in other sources. In detail, we show that the
X-ray/radio flux ratio varies quite strongly as a function of position
throughout the source, and we discuss possible implications of this observation
for the spatial variation of electron energy spectra and magnetic field
strength through the lobe. We show that the radio and X-ray properties of the
lobe are not consistent with a simple model in which variations in the magnetic
field strength alone are responsible for the observed differences between
emission at different frequencies. We also discuss the origins of the extended
emission seen around the eastern hotspot, arguing that it may be diffuse
synchrotron radiation tracing a region of distributed particle acceleration,
and the implications of a possible weak X-ray counterjet detection which, taken
together with the other properties of the bright X-ray jet, leads us to suggest
that the X-ray jet and possible counterjet are also produced by synchrotron
emission.",2005-07-29T11:47:27Z
"Probing the outer edge of an accretion disk: A Her X-1 turn-on observed
  with RXTE","We present the analysis of Rossi X-ray Timing Explorer (RXTE) observations of
the turn-on phase of a 35 day cycle of the X-ray binary Her X-1. During the
early phases of the turn-on, the energy spectrum is composed of X-rays
scattered into the line of sight plus heavily absorbed X-rays. The energy
spectra in the 3-17 keV range can be described by a partial covering model,
where one of the components is influenced by photoelectric absorption and
Thomson scattering in cold material plus an iron emission line at 6.5 keV. In
this paper we show the evolution of spectral parameters as well as the
evolution of the pulse profile during the turn-on. We describe this evolution
using Monte Carlo simulations which self-consistently describe the evolution of
the X-ray pulse profile and of the energy spectrum.",2005-07-08T09:11:46Z
"A multiwavlength study of PSR B0628-28: The first overluminous
  rotation-powered pulsar?","The ROSAT source RX J0630.8-2834 was suggested by positional coincidence to
be the X-ray counterpart of the old field pulsar PSR B0628-28. This
association, however, was regarded to be unlikely based on the computed
energetics of the putative X-ray counterpart. In this paper we report on
multiwavelength observations of PSR B0628-28 made with the ESO/NTT observatory
in La Silla, the Jodrell Bank radio observatory and XMM-Newton. Although the
optical observations do not detect any counterpart of RX J0630.8-2834 down to a
limiting magnitude of V=26.1 mag and B=26.3 mag, XMM-Newton observations
finally confirmed it to be the pulsar's X-ray counterpart by detecting X-ray
pulses with the radio pulsar's spin-period. The X-ray pulse profile is
characterized by a single broad peak with a second smaller peak leading the
main pulse component by ~144 degree. The fraction of pulsed photons is (38 +-
7)% with no strong energy dependence in the XMM-Newton bandpass. The pulsar's
X-ray spectrum is well described by a single component power law with photon
index 2.63^{+0.23}_{-0.15}, indicating that the pulsar's X radiation is
dominated by non-thermal emission processes. A low level contribution of
thermal emission from residual cooling or from heated polar caps, cannot be
excluded. The pulsar's spin-down to X-ray energy conversion efficiency is
obtained to be ~16% for the radio dispersion measure inferred pulsar distance.
If confirmed, PSR B0628-28 would be the first X-ray overluminous
rotation-powered pulsar identified among all ~1400 radio pulsars known today.",2005-05-24T13:45:14Z
"Mapping the Kinematics of the Narrow-Line Region in the Seyfert Galaxy
  NGC 4151","Using The Hubble Space Telescope's Space Telescope Imaging Spectrograph HST's
STIS, observations of the OIII emission from the narrow-line region (NLR) of
NGC 4151 were obtained and radial velocities determined. Five orbits of HST
time were used to obtain spectra at five parallel slit configurations, at a
position angle of 58 degrees, with spatial resolution 0.2 arcseconds across and
0.1 arcseconds along each slit. A spectral resolving power of ~ 9,000 with the
G430M grating gave velocity measurements accurate to ~ 34 km/s. A kinematic
model was generated to match the radial velocities, for comparison to previous
kinematic models of biconical radial outflow developed for low-dispersion
spectra at two slit positions. The new high-resolution spectra permit the
measurement of accurate velocity dispersions for each radial-velocity
component. The full-width at half-maximum (FWHM) reaches a maximum of 1000 km/s
near the nucleus, and generally decreases with increasing distance to about 100
km/s in the extended narrow-line region (ENLR), starting at about 6 arcseconds
from the nucleus. In addition to the bright emission knots, which generally fit
our model, there are faint high velocity clouds which do not fit the biconical
outflow pattern of our kinematic model. These faint clouds occur at the
turnover points of the outflowing bright clouds. We suggest possible scenarios
that could explain these rogue clouds: (1) backflow resulting from shocks and
(2) outflow outside of the bicones, although the latter does not explain how
the knots are ionized and accelerated. A comparison of our observations with a
high-resolution radio map shows that there is no evidence that the kinematics
of the NLR clouds are affected by the radio lobes that comprise the inner jet.",2005-05-05T17:25:34Z
Anti-GZK effect in UHECR spectrum,"In this paper we discuss the anti-GZK effect that arises in the framework of
the diffusive propagation of Ultra High Energy (UHE) protons. This effect
consists in a jump-like increase of the maximum distance from which UHE protons
can reach the observer. The position of the jump is independent of the
Intergalactic Magnetic Field (IMF) strength and depends only on the energy
losses of protons, namely on the transition energy from adiabatic and
pair-production energy losses. The Ultra High Energy Cosmic Rays (UHECR)
spectrum presents a low-energy steepening approximately at this energy, which
is very close to the position of the observed second knee. The dip, seen in the
universal spectrum as a signature of the proton interaction with the Cosmic
Microwave Background (CMB) radiation, is also present in the case of diffusive
propagation in magnetic fields.",2005-07-13T15:47:15Z
"Spherical Gravitational Collapse of Annihilating Dark Matter and the
  Minimum Mass of CDM Black Holes","Spherical gravitational collapse of a cold gas of annihilating particles
involves a competition between the free-fall rate $\propto\sqrt{\rho}$ and the
(s-wave) annihilation rate $\propto\rho$. Thus, there is a critical density
$\rhoann$ above which annihilation proceeds faster than free fall.
Gravitational collapse of a cloud of (initial) mass $M$ to a black hole is only
possible if $3/32\pi G^3M^2\lesssim\rhoann$, or $M\gtrsim\Mann\equiv (3/32\pi
G^3\rhoann)^{1/2}$. For a particle mass $m$ and freeze-out temperature
$T_f=m/x_f$, the minimum black hole mass is $\Mann\approx 10^{10}\msun
\times(x_f\sqrt{g_\star}/100\omcdm g_{\star S}m({\rm Gev}))$, where $g_{\star
S}$ and $g_\star$ are degeneracy factors. The formation of a black hole of
initial mass $M_{BH}$ is accompanied by the annihilation of about $M_{ann}$
released in a burst lasting a time $\sim GM_{BH}$ that could reach a total
annihilation luminosity $\sim 10^{59} {\rm erg s^{-1}}$. The absence of
astronomical observations of such spectacular events suggests either: (i) the
branching ratio for CDM annihilation to $e^{+}e^{-}$ pairs or quarks $\lesssim
10^{-10}$, while the branching ratio to $\nu{\bar{\nu}}$ is $\lesssim 10^{-5}$;
or (ii) CDM is not made of annihilating particles, but may be in some
non-annihilating form, such as axions; or (iii) CDM black holes never form.",2005-05-25T14:14:13Z
"Absorption and scattering properties of arbitrarily shaped particles in
  the Rayleigh domain: A rapid computational method and a theoretical
  foundation for the statistical approach","We provide a theoretical foundation for the statistical approach for
computing the absorption properties of particles in the Rayleigh domain. We
present a general method based on the Discrete Dipole Approximation (DDA) to
compute the absorption and scattering properties of particles in the Rayleigh
domain. The method allows to separate the geometrical aspects of a particle
from its material properties. Doing the computation of the optical properties
of a particle once, provides them for any set of refractive indices,
wavelengths and orientations. This allows for fast computations of e.g.
absorption spectra of arbitrarily shaped particles. Other practical
applications of the method are in the interpretation of atmospheric and radar
measurements as well as computations of the scattering matrix of small
particles as a function of the scattering angle. In the statistical approach,
the optical properties of irregularly shaped particles are represented by the
average properties of an ensemble of particles with simple shapes. We show that
the absorption cross section of an ensemble of arbitrarily shaped particles
with arbitrary orientations can always be uniquely represented by the average
absorption cross section of an ensemble of spheroidal particles with the same
composition and fixed orientation. This proves for the first time that the
statistical approach is generally viable in the Rayleigh domain.",2005-04-04T14:19:55Z
511 KeV photons from superconducting cosmic strings,"We show that a tangle of light superconducting strings in the Milky Way could
be the source of the observed 511 KeV emission from electron-positron
annihilation in the Galactic bulge. The scenario predicts a flux that is in
agreement with observations if the strings are at the ~ 1 TeV scale making the
particle physics within reach of planned accelerator experiments. The emission
is directly proportional to the galactic magnetic field and future observations
should be able to differentiate the superconducting string scenario from other
proposals.",2005-05-03T20:00:34Z
"Propagation of Ultra-High Energy Cosmic Rays above $10^{19}$ eV in a
  Structured Extragalactic Magnetic Field and Galactic Magnetic Field","We present numerical simulations on propagation of Ultra-High Energy Cosmic
Rays (UHECRs) above $10^{19}$ eV in a structured extragalactic magnetic field
(EGMF) and simulate their arrival distributions at the earth. We use the IRAS
PSCz catalogue in order to construct a model of the EGMF and source models of
UHECRs, both of which reproduce the local structures observed around the Milky
Way. We also consider modifications of UHECR arrival directions by the galactic
magnetic field. We follow an inverse process of their propagation from the
earth and record the trajectories. This enables us to calculate only
trajectories of UHECRs arriving at the earth, which saves the CPU time. From
these trajectories and our source models, we construct arrival distributions of
UHECRs and calculate the harmonic amplitudes and the two point correlation
functions of them. We estimate number density of sources which reproduces the
Akeno Ground Air Shower Array (AGASA) observation best. As a result, we find
that the most appropriate number density of the sources is $\sim 5 \times
10^{-6}$ Mpc$^{-3}$. This constrains the source candidates of UHECRs. We also
demonstrate skymaps of their arrival distribution with the event number
expected by future experiments and examine how the EGMF affects their arrival
distribution. A main result is diffusion of clustering events which are
obtained from calculations in the absence of the EGMF. This tendency allows us
to reproduce the observed two point correlation function better.",2005-06-09T13:48:08Z
A Chandra X-Ray Survey of Ultraluminous Infrared Galaxies,"We present results from Chandra observations of 14 ultraluminous infrared
galaxies (ULIRGs; log(L_IR/L_Sun) >= 12) with redshifts between 0.04 and 0.16.
The goals of the observations were to investigate any correlation between
infrared color or luminosity and the properties of the X-ray emission and to
attempt to determine whether these objects are powered by starbursts or active
galactic nuclei (AGNs). The sample contains approximately the same number of
high and low luminosity objects and ``warm'' and ``cool'' ULIRGs. All 14
galaxies were detected by Chandra. Our analysis shows that the X-ray emission
of the two Seyfert 1 galaxies in our sample are dominated by AGN. The remaining
12 sources are too faint for conventional spectral fitting to be applicable.
Hardness ratios were used to estimate the spectral properties of these faint
sources. The photon indices for our sample plus the Chandra-observed sample
from Ptak et al.(2003) peak in the range of 1.0-1.5, consistent with
expectations for X-ray binaries in a starburst, an absorbed AGN, or hot
bremsstrahlung from a starburst or AGN. The values of photon index for the
objects in our sample classified as Seyferts (type 1 or 2) are larger than 2,
while those classified as HII regions or LINERs tend to be less than 2. The
hard X-ray to far-infrared ratios for the 12 weak sources are similar to those
of starbursts, but we cannot rule out the possibility of absorbed, possibly
Compton-thick, AGNs in some of these objects. Two of these faint sources were
found to have X-ray counterparts to their double optical and infrared nuclei.",2005-08-03T18:14:24Z
"Diffusion coefficient and acceleration spectrum from direct measurements
  of charged cosmic ray nuclei","We discuss the potentials of several experimental configurations dedicated to
direct measurements of charged cosmic ray (CR) nuclei at energies $\gsim$ 100
GeV/n. Within a two-zone propagation model for stable CRs, we calculate light
primary and secondary nuclei fluxes for different diffusion and acceleration
schemes. We show that the new detectors exploiting the long and ultra long
duration balloon flights could determine the diffusion coefficient power index
$\delta$ through the measurement of the boron-to-carbon ratio with an
uncertainty of about 10-15 %, if systematic errors are low enough. Only
space-based or satellite detectors will be able to determine $\delta$ with very
high accuracy even in the case of important systematic errors, thanks to the
higher energy reach and the less severe limitations in the exposure. We show
that no uncertainties other than those on $\delta$ affect the determination of
the acceleration slope $\alpha$, so that measures of light primary nuclei, such
as the carbon one, performed with the same experiments, will provide valuable
information on the acceleration mechanisms.",2005-04-06T12:48:15Z
Iron-Line Emission as a Probe of Bardeen-Petterson Accretion Disks,"In this work we show that Bardeen-Petterson accretion disks can exhibit
unique, detectable features in relativistically broadened emission line
profiles. Some of the unique characteristics include inverted line profiles
with sharper red horns and softer blue horns and even profiles with more than 2
horns from a single rest-frame line. We demonstrate these points by
constructing a series of synthetic line profiles using simple two-component
disk models. We find that the resultant profiles are very sensitive to the two
key parameters one would like to constrain, namely the Bardeen-Petterson
transition radius r_{BP} and the relative tilt \beta between the two disk
components over a range of likely values [10 < r_{BP}/(GM/c^2) < 40 ; 15deg <
\beta < 45deg]. We use our findings to show that some of the ``extra'' line
features observed in the spectrum of the Seyfert-I galaxy MCG--6-30-15 may be
attributable to a Bardeen-Petterson disk structure. Similarly, we apply our
findings to two likely Bardeen-Petterson candidate Galactic black holes - GRO
J1655-40 and XTE J1550-564. We provide synthetic line profiles of these systems
using observationally constrained sets of parameters. Although we do not
formally fit the data for any of these systems, we confirm that our synthetic
spectra are consistent with current observations.",2005-07-12T22:40:08Z
Spiders in Lyot Coronagraphs,"In principle, suppression of on-axis stellar light by a coronagraph is easier
on an unobscured aperture telescope than on one with an obscured aperture.
Recent designs such as the apodized pupil Lyot coronagraph, the `band-limited'
Lyot coronagraph, and several variants of phase mask coronagraphs work best on
unobscured circular aperture telescopes. These designs are developed to enable
the discovery and characterization of nearby jovian or even terrestrial
exoplanets. All of today's major space-based and adaptive optics-equipped
ground based telescopes are obscured aperture systems, with a secondary mirror
held in place by secondary support `spider' vanes. The presence of a secondary
obscuration can be dealt with by ingenious coronagraph designs, but the spider
vanes themselves cause diffracted light that can hamper the search for jovian
exoplanets around nearby stars. We look at the problem of suppressing spider
vane diffraction in Lyot coronagraphs, including apodized pupil and
band-limited designs. We show how spider vane diffraction can be reduced
drastically, and in fact contained, in the final coronagraphic image, within
one resolution element of the geometric image of the focal plane mask's
occulting spot. This makes adaptive optics coronagraphic searches for
exojupiters possible on the next generation of adaptive optics systems being
developed for 8-10 m class telescopes such as Gemini and the Very Large
Telescopes.",2005-06-23T16:01:53Z
The Shape-Alignment relation in $Λ$CDM Cosmic Structures,"In this paper we study the supercluster - cluster morphological properties
using one of the largest ($2\times 512^{3}$ SPH+N-body simulations of large
scale structure formation in a $\Lambda$CDM model, based on the publicly
available code GADGET. We find that filamentary (prolate-like) shapes are the
dominant supercluster and cluster dark matter halo morphological feature, in
agreement with previous studies. However, the baryonic gas component of the
clusters is predominantly spherical. We investigate the alignment between
cluster halos (using either their DM or baryonic components) and their parent
supercluster major-axis orientation, finding that clusters show such a
preferential alignment. Combining the shape and the alignment statistics, we
also find that the amplitude of supercluster - cluster alignment increases
although weakly with supercluster filamentariness.",2005-05-31T11:44:03Z
Modeling a coronal loop heated by MHD-turbulence nanoflares,"We model the hydrodynamic evolution of the plasma confined in a coronal loop,
30000 km long, subject to the heating of nanoflares due to intermittent
magnetic dissipative events in the MHD turbulence produced by loop footpoint
motions. We use the time-dependent distribution of energy dissipation along the
loop obtained from a hybrid shell model, occurring for a magnetic field of
about 10 G in corona; the relevant heating per unit volume along the loop is
used in the Palermo-Harvard loop plasma hydrodynamic model. We describe the
results focussing on the effects produced by the most intense heat pulses,
which lead to loop temperatures between 1 and 1.5 MK.",2005-06-28T11:20:01Z
"Observational Constraints on Accelerating Brane Cosmology with Exchange
  between the Bulk and Brane","We explore observational constraints on a cosmological brane-world scenario
in which the bulk is not empty. Rather, exchange of mass-energy between the
bulk and the bane is allowed. The evolution of matter fields to an observer on
the brane is then modified due to new terms in the energy momentum tensor
describing this exchange. We investigate the constraints from various
cosmological observations on the flow of matter from the bulk into the brane.
Interestingly, we show that it is possible to have a $\Lambda = 0$ cosmology to
an observer in the brane which satisfies standard cosmological constraints
including the CMB temperature fluctuations, Type Ia supernovae at high
redshift, and the matter power spectrum. This model even accounts for the
observed suppression of the CMB power spectrum at low multipoles. In this
cosmology, the observed cosmic acceleration is attributable to the flow of
matter from the bulk to the brane. A peculiar aspect of this cosmology is that
the present dark-matter content of the universe may be significantly larger
than that of a $\Lambda$CDM cosmology. Its influence, however, is offset by the
dark-radiation term. Possible additional observational tests of this new
cosmological paradigm are suggested.",2005-07-09T13:14:09Z
"Radio and X-ray Profiles in Supernova Remnants Undergoing Efficient
  Cosmic Ray Production","The strong shocks in young supernova remnants (SNRs) should accelerate cosmic
rays (CRs) and no doubt exists that \rel electrons are produced in SNRs.
However, direct and convincing evidence that SNRs produce CR nuclei has not yet
been obtained and may, in fact, be long in coming if current gamma-ray
observatories do not see an unambiguous pion-decay feature. Nevertheless, the
lack of an observed pion-decay feature does not necessarily mean that CR ions
are not abundantly produced since ions do not radiate efficiently. If CR ions
are produced efficiently by diffusive shock acceleration (DSA), their presence
will modify the hydrodynamics of the SNR and produce morphological effects
which can be clearly seen in radiation produced by electrons. We describe in
some detail our CR-hydro model, which couples DSA with the remnant
hydrodynamics, and the synchrotron emission expected for two distinct parameter
sets representing type Ia and type II supernovae. Several morphological
features emerge in radial profiles, including the forward shock precursor,
which are observable with current X-ray observatories and which should
definitively show if young SNRs produce CR ions efficiently or not. For the
specific case of SN 1006, we conclude, as have others, that the extremely short
X-ray scale heights observed near the outer shock argue convincingly for the
efficient production of CR ions.",2005-07-01T15:39:44Z
"An indirect limit on the amplitude of primordial Gravitational Wave
  Background from CMB-Galaxy Cross Correlation","While large scale cosmic microwave background (CMB) anisotropies involve a
combination of the scalar and tensor fluctuations, the scalar amplitude can be
independently determined through the CMB-galaxy cross-correlation. Using
recently measured cross-correlation amplitudes, arising from the
cross-correlation between galaxies and the Integrated Sachs Wolfe effect in CMB
anisotropies, we obtain a constraint r < 0.5 at 68% confidence level on the
tensor-to-scalar fluctuation amplitude ratio. The data also allow us to exclude
gravity waves at a level of a few percent, relative to the density field, in a
low - Lambda dominated universe(Omega_Lambda~0.5). In future, joining
cross-correlation ISW measurements, which captures cosmological parameter
information, with independent determinations of the matter density and CMB
anisotropy power spectrum, may constrain the tensor-to-scalar ratio to a level
above 0.05. This value is the ultimate limit on tensor-to-scalar ratio from
temperature anisotropy maps when all other cosmological parameters except for
the tensor amplitude are known and the combination with CMB-galaxy correlation
allows this limit to be reached easily by accounting for degeneracies in
certain cosmological parameters.",2005-04-13T08:26:36Z
"An Asymmetric, Energetic Type Ic Supernova Viewed Off-Axis, and a Link
  to Gamma-Ray Bursts","Type Ic supernovae, the explosions following the core collapse of massive
stars that have previously lost their hydrogen and helium envelopes, are
particularly interesting because of the link with long-duration gamma-ray
bursts. Although indications exist that these explosions are aspherical, direct
evidence has still been missing. Late-time observations of SN 2003jd, a
luminous Type Ic supernova, provide such evidence. Recent Subaru and Keck
spectra reveal double-peaked profiles in the nebular lines of neutral oxygen
and magnesium. These profiles are different from those of known Type Ic
supernovae, with or without a gamma-ray burst, and they can be understood if SN
2003jd was an aspherical, axisymmetric explosion viewed from near the
equatorial plane. If SN 2003jd was associated with a gamma-ray burst, we missed
the burst as it was pointing away from us.",2005-05-10T17:54:08Z
"The Proper Motion of the Magellanic Clouds: The UCAC2-Hipparcos
  Inconsistency","Using the USNO CCD Astrograph all-sky Catalog (UCAC2), we measure the mean
proper motion of the two Magellanic Clouds. Appropriately selected LMC
populations show a proper motion (<\mu RA>, <\mu DEC>) ~ (+0.84,+4.32) that is
significantly higher, in <\mu DEC>, than currently accepted Hipparcos-like
values, <\mu RA>, <\mu DEC> ~ (+1.94,-0.14). A higher <\mu RA> value is also
found for the SMC. Interestingly, the mean UCAC2 LMC proper motion agrees very
well with the only work in the literature (Anguita et al. 2000) pointing to an
unbound Magellanic Clouds-Milky Way interaction. Nonetheless, the implications
of the UCAC2 proper motion are hard to reconcile with our present day
understanding of the Clouds-Galaxy interaction unless one assumes a more
massive Milky Way. Consequently, although no sources of systematic error have
been identified, it is perhaps most likely that the UCAC2 catalog has an as yet
unidentified systematic error resulting in an inconsistency between UCAC2 and
Hipparcos based results for the Magellanic Clouds.",2005-04-18T20:03:17Z
"Chemical Composition of Two H II Regions in NGC 6822 Based on VLT
  Spectroscopy","We present long slit spectrophotometry of regions V and X of the local group
irregular galaxy NGC 6822. The data consist of VLT FORS observations in the
3450 to 7500 A range. We have obtained electron temperatures and densities
using different line intensity ratios. We have derived the He, C, and O
abundances relative to H based on recombination lines, the abundance ratios
among these elements are almost independent of the temperature structure of the
nebulae. We have also determined the N, O, Ne, S, Cl, and Ar abundances based
on collisionally excited lines, the ratios of these abundances relative to that
of H depend strongly on the temperature structure of the nebulae. The chemical
composition of NGC 6822 V is compared with those of the Sun, the Orion nebula,
NGC 346 in the SMC, and 30 Doradus in the LMC. The O/H value derived from
recombination lines is in good agreement with the value derived by Venn et al.
(2001) from two A type supergiants in NGC 6822.",2005-07-04T23:18:44Z
"Chemical Abundances in the Secondary Star of the Neutron Star Binary
  Centaurus X-4","Using a high resolution spectrum of the secondary star in the neutron star
binary {Cen X-4}, we have derived the stellar parameters and veiling caused by
the accretion disk in a consistent way. We have used a $\chi^{2}$ minimization
procedure to explore a grid of 1 500 000 LTE synthetic spectra computed for a
plausible range of both stellar and veiling parameters. Adopting the best model
parameters found, we have determined atmospheric abundances of Fe, Ca, Ti, Ni
and Al. These element abundances are super solar ($\mathrm{[Fe/H]}=0.23 \pm
0.10$), but only the abundance of Ti and Ni appear to be moderately enhanced
($\ge1\sigma$) as compared with the average values of stars of similar iron
content. These element abundances can be explained if the secondary star
captured a significant amount of matter ejected from a spherically symmetric
supernova explosion of a 4 {$M_\odot$} He core progenitor and assuming solar
abundances as primordial abundances in the secondary star. The kinematic
properties of the system indicate that the neutron star received a natal kick
velocity through an aspherical SN and/or an asymmetric neutrino emission. The
former scenario might be ruled out since our model computations cannot produce
acceptable fits to the observed abundances. We have also examined whether this
system could have formed in the Galactic halo, and our simulations show that
this possibility seems unlikely. We also report a new determination of the Li
abundance consistent with previous studies that is unusually high and close to
the cosmic Li abundance in the Galactic disk.",2005-04-11T18:42:14Z
"The Leiden/Argentine/Bonn (LAB) Survey of Galactic HI: Final data
  release of the combined LDS and IAR surveys with improved stray-radiation
  corrections","We present the final data release of observations of lambda 21-cm emission
from Galactic neutral hydrogen over the entire sky, merging the
Leiden/Dwingeloo Survey (LDS: Hartmann & Burton, 1997) of the sky north of
delta = -30 deg with the Instituto Argentino de Radioastronomia Survey (IAR:
Arnal et al., 2000, and Bajaja et al., 2005) of the sky south of delta = -25
deg. The angular resolution of the combined material is HPBW ~ 0.6 deg. The LSR
velocity coverage spans the interval -450 km/s to +400 km/s, at a resolution of
1.3 km/s. The data were corrected for stray radiation at the Institute for
Radioastronomy of the University of Bonn, refining the original correction
applied to the LDS. The rms brightness-temperature noise of the merged database
is 0.07 - 0.09 K. Residual errors in the profile wings due to defects in the
correction for stray radiation are for most of the data below a level of 20 -
40 mK. It would be necessary to construct a telescope with a main beam
efficiency of eta_{MB} > 99% to achieve the same accuracy. The merged and
refined material entering the LAB Survey of Galactic HI is intended to be a
general resource useful to a wide range of studies of the physical and
structural characteristices of the Galactic interstellar environment. The LAB
Survey is the most sensitive Milky Way HI survey to date, with the most
extensive coverage both spatially and kinematically.",2005-04-06T10:22:38Z
"Correlation of the estimated arrival time of the relativistic solar ions
  at 1 AU and start of ground level enhancement (GLE)","We are investigated possible correlations between the calculated arrival
times of the first relativistic ions at Earth and GLE start times registered by
surface monitors. The analysis is based on the arrival times and energies of
the first solar ions, registered by the Solar Isotope Spectrometer (SIS) on
board of the ACE satellite, and protons, registered by GOES satellites. We
consider both cases when the interplanetary propagation of the first high
energy ions is essentially scatter-free and the diffusion of high energy ions
during propagation in the interplanetary magnetic field. We extrapolate the
time-velocity and time-rigidity relationships to calculate the expected arrival
times of the relativistic ions that are energetic enough to enter the
atmosphere at the Aragats geographical location and produce secondary fluxes
that reach the monitors.",2005-07-18T18:43:19Z
"Stochastic chemical enrichment in metal-poor systems II. Abundance
  ratios and scatter","A stochastic model of the chemical enrichment of metal-poor systems by
core-collapse supernovae is used to study the scatter in stellar abundance
ratios. The resulting scatter in abundance ratios, e.g. as functions of the
overall metallicity, is demonstrated to be crucially dependent on the as yet
uncertain supernovae yields. The observed abundance ratios and their scatters
therefore have diagnostic power as regards the yields. The relatively small
star-to-star scatter observed in many chemical abundance ratios, e.g. by Cayrel
et al. (2004) for stars down to [Fe/H] = -4, is tentatively explained by the
averaging of a large number of contributing supernovae and by the cosmic
selection effects favoring contributions from supernovae in a certain mass
range for the most metal-poor stars. The scatter in observed abundances of
alpha-elements is understood in terms of observational errors only, while
additional spread in yields or sites of nucleosynthesis may affect the odd-even
elements Na and Al. For the iron-group elements we find systematically too high
predicted Cr/Fe and Cr/Mg ratios, as well as differences between the different
sets of yields, both in terms of predicted abundance ratios and scatter. The
semi-empirical yields recently suggested by Francois et al. (2004) are found to
lead to scatter in abundance ratios significantly greater than observed, when
applied in the inhomogeneous models. ""Spurs"", very narrow sequences in
abundance-ratio diagrams, may disclose a single-supernova origin of the
elements of the stars on the sequence. Verification of the existence of such
features, called single supernova sequences (SSSs), is challenging. This will
require samples of several hundred stars with abundance ratios observed to
accuracies of 0.05 dex or better.",2005-04-27T20:39:05Z
